law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
BWBR0013817,Wet op het BTW-compensatiefonds,Artikel1,,,,,,,,Artikel 1,,"In deze wet en de daarop gebaseerde bepalingen wordt verstaan onder: Onze Minister: Onze Minister van Financiën; BTW-richtlijn 2006: Richtlijn 2006/112/EG van de Raad van 28 november 2006 betreffende het gemeenschappelijke stelsel van belasting over de toegevoegde waarde (PbEU 2006, L 347); publiekrechtelijk lichaam: een provincie, dan wel een gemeente; regionaal openbaar lichaam: een openbaar lichaam als bedoeld in artikel 20, derde lid, van de Wet personenvervoer 2000; omzetbelasting: de belasting die wordt geheven in de lidstaten van de Europese Unie krachtens de nationale wetgeving die is gebaseerd op de BTW-richtlijn 2006, alsmede de belasting die het karakter van een omzetbelasting heeft en krachtens de nationale wetgeving wordt geheven in de EVA-staten genoemd in artikel 2, onderdeel b, van de Overeenkomst betreffende de Europese Economische Ruimte; bijdrage: bijdrage aan een publiekrechtelijk lichaam of regionaal openbaar lichaam ter financiering van uitgaven inzake omzetbelasting onder bij deze wet te stellen voorwaarden; tijdvak: kalenderjaar waarin het recht op bijdrage of de verschuldigdheid ervan ontstaat; fonds: het BTW-compensatiefonds; uitkeringsjaar: het kalenderjaar waarover het recht op uitkering ontstaat; de inspecteur: de inspecteur van de rijksbelastingdienst die bevoegd is voor de heffing van de omzetbelasting ten aanzien van een publiekrechtelijk lichaam of regionaal openbaar lichaam waarop deze wet van toepassing is. Voorzover niet anders is bepaald, hebben de begrippen die in deze wet en de daarop berustende bepalingen worden gebruikt en die zijn ontleend aan de Wet op de omzetbelasting 1968, dezelfde betekenis als de begrippen in die wet en de daarop berustende bepalingen."
BWBR0013817,Wet op het BTW-compensatiefonds,Artikel2,,,,,,,,Artikel 2,,Er is in de departementale begroting van het Ministerie van Financiën een artikel met de omschrijving BTW-compensatiefonds. Onze Minister kan nadere regels stellen ter bepaling van de wijze van uitkering van een bijdrage uit het fonds en het verstrekken van voorschotten. Onze Minister kan nadere regels stellen met betrekking tot de minimale hoogte van de bijdragen uit het fonds. Onze Minister kan daarbij nadere regels stellen met betrekking tot de toepassing van een vereveningsfactor in verband met de budgettaire verwerking daarvan voorzover de bijdragen uit het fonds op grond van dit lid meer bedragen dan de bijdragen waarop recht bestaat op grond van de overige bepalingen van deze wet. Onze Minister kan voorts nadere regels stellen met betrekking tot een verevening van de in de vorige volzin bedoelde uitgekeerde hogere bijdragen in een kalenderjaar met bijdragen over daarop volgende kalenderjaren voorzover laatstbedoelde bijdragen de minimale hoogte van de bijdragen uit het fonds in die jaren overtreffen. Onze Minister kan nadere regels stellen met betrekking tot de toepassing van een vereveningsfactor in verband met de budgettaire verwerking van bijdragen die niet samenhangen met betalingen op grond van de Wet op de omzetbelasting 1968. Een krachtens dit artikel vastgestelde ministeriële regeling treedt niet eerder in werking dan acht weken na de datum van de plaatsing in de Staatscourant. Van de plaatsing wordt onverwijld mededeling gedaan aan de beide kamers der Staten-Generaal.
BWBR0013817,Wet op het BTW-compensatiefonds,Artikel3,,,,,,,,Artikel 3,,"Het publiekrechtelijk lichaam of regionaal openbaar lichaam heeft recht op een bijdrage uit het fonds ter financiering van: de omzetbelasting die door een ondernemer aan het publiekrechtelijk lichaam of regionaal openbaar lichaam in rekening is gebracht, dan wel van het publiekrechtelijk lichaam of regionaal openbaar lichaam wordt geheven, ter zake van aan hem verrichte leveringen en verleende diensten; de omzetbelasting die van het publiekrechtelijk lichaam of regionaal openbaar lichaam wordt geheven ingevolge een door hem verrichte intracommunautaire verwerving; de omzetbelasting die wordt geheven ter zake van de invoer van voor het publiekrechtelijk lichaam of regionaal openbaar lichaam bestemde goederen; voorzover die belasting betrekking heeft op goederen en diensten die het publiekrechtelijk lichaam of regionaal openbaar lichaam bezigt anders dan in het kader van zijn onderneming."
BWBR0013817,Wet op het BTW-compensatiefonds,Artikel4,,,,,,,,Artikel 4,,"Het recht op een bijdrage wordt uitgesloten voor de omzetbelasting op de in artikel 3 bedoelde goederen en diensten welke gebezigd worden: om verstrekt, verleend of ter beschikking gesteld te worden aan een of meer individuele derden, of voor het verrichten van prestaties, al dan niet tegen vergoeding, die, indien zij door een ondernemer worden verricht, zijn vrijgesteld ingevolge artikel 11 van de Wet op de omzetbelasting 1968. Het in het eerste lid bepaalde geldt niet voor bij algemene maatregel van bestuur aangewezen gevallen."
BWBR0013817,Wet op het BTW-compensatiefonds,Artikel5,,,,,,,,Artikel 5,,"Het recht op bijdrage ontstaat op het tijdstip waarop de omzetbelasting aan het publiekrechtelijk lichaam of regionaal openbaar lichaam in rekening wordt gebracht op een conform de wettelijke bepalingen inzake de omzetbelasting voorgeschreven wijze opgemaakte factuur, dan wel op het tijdstip waarop de omzetbelasting wordt verschuldigd."
BWBR0013817,Wet op het BTW-compensatiefonds,Artikel6,,,,,,,,Artikel 6,,"De bijdrage wordt naar evenredigheid verschuldigd op het tijdstip waarop en voorzover redelijkerwijs moet worden aangenomen dat het bedrag waarop de bijdrage betrekking heeft, niet of niet geheel zal worden betaald dan wel is terugontvangen. De bijdrage wordt in ieder geval verschuldigd twee jaren na de opeisbaarheid van de vergoeding, voorzover deze op dat tijdstip nog niet is betaald."
BWBR0013817,Wet op het BTW-compensatiefonds,Artikel7,,,,,,,,Artikel 7,,"De bijdrage wordt bepaald overeenkomstig de bestemming van de goederen en diensten op het tijdstip waarop de omzetbelasting aan het publiekrechtelijk lichaam of regionaal openbaar lichaam in rekening wordt gebracht, dan wel op het tijdstip waarop de omzetbelasting wordt verschuldigd. Indien op het tijdstip waarop het publiekrechtelijk lichaam of regionaal openbaar lichaam de goederen en diensten gaat bezigen, blijkt, dat de omzetbelasting ter financiering waarvan de bijdrage strekt voor een groter of kleiner gedeelte tot bijdrage heeft geleid dan waartoe het publiekrechtelijk lichaam of regionaal openbaar lichaam op grond van het gebruik van de goederen en diensten is gerechtigd, wordt de te veel ontvangen bijdrage op dat tijdstip verschuldigd, dan wel ontstaat op dat tijdstip een recht op bijdrage ter hoogte van de te weinig ontvangen bijdrage."
BWBR0013817,Wet op het BTW-compensatiefonds,Artikel8,,,,,,,,Artikel 8,,Onze Minister kan nadere regels stellen omtrent de bijdrage ingeval de goederen en diensten zowel worden bestemd of gebezigd in het kader van de onderneming van het publiekrechtelijk lichaam of regionaal openbaar lichaam als in het kader van andere doeleinden van het publiekrechtelijk lichaam of regionaal openbaar lichaam. Onze Minister kan voorts nadere regels stellen omtrent de bijdrage ingeval de goederen en diensten worden bestemd of gebezigd mede ten behoeve van prestaties als bedoeld in artikel 4.
BWBR0013817,Wet op het BTW-compensatiefonds,Artikel9,,,,,,,,Artikel 9,,"De inspecteur als bedoeld in artikel 1, onderdeel j, is mede bevoegd voor de toepassing van deze wet ten aanzien van het publiekrechtelijk lichaam of regionaal openbaar lichaam. Voor het einde van de maand volgend op het tijdvak waarin het recht op bijdrage is ontstaan, dan wel een eerder verstrekte of nog te verstrekken bijdrage geheel of gedeeltelijk verschuldigd is geworden, wordt daarvan opgave gedaan. De inspecteur kan bij beschikking afwijken van de opgave. Na afloop van het kalenderjaar stelt de inspecteur de bijdrage over dat jaar op grond van de bepalingen van deze wet bij beschikking vast. Het verschil tussen de bij de in de vorige volzin bedoelde beschikking vastgestelde bijdrage en de over het kalenderjaar verstrekte voorschotten wordt zes maanden na het kalenderjaar uitbetaald, teruggevorderd dan wel verrekend met omzetbelasting die verschuldigd is op grond van de Wet op de omzetbelasting 1968, met inachtneming van het bepaalde in artikel 2, tiende lid, over de minimale hoogte van de bijdrage. Indien uiterlijk vijf jaren na het einde van het kalenderjaar blijkt dat bijdrage over dat jaar is verstrekt tot een hoger of lager bedrag dan waarop het publiekrechtelijk lichaam of regionaal openbaar lichaam op grond van deze wet recht heeft, stelt de inspecteur de hoogte van de bijdrage over het desbetreffende kalenderjaar vast bij beschikking en wordt het verschil met de over dat kalenderjaar verstrekte bijdrage uitbetaald, teruggevorderd dan wel verrekend met omzetbelasting en de daarover berekende belastingrente. Voor de toepassing van dit lid wordt rente berekend op grond van het vijfde lid beschouwd als bijdrage. In de gevallen, bedoeld in het vierde lid, wordt belastingrente berekend met overeenkomstige toepassing van de artikelen 30h, 30ha, 30hb en 30ia van de Algemene wet inzake rijksbelastingen als ware de bijdrage omzetbelasting, met dien verstande dat rente niet eerder wordt berekend dan met ingang van de eerste dag van de zevende maand volgend op het kalenderjaar waarop het recht op bijdrage betrekking heeft. Hetgeen voor de omzetbelasting onherroepelijk komt vast te staan, geldt mede ten aanzien van de toepassing van deze wet. Op het bezwaar, beroep, hoger beroep of beroep in cassatie tegen een op de voet van het tweede, derde of vierde lid gegeven beschikking is hoofdstuk V van de Algemene wet inzake rijksbelastingen van overeenkomstige toepassing. De artikelen 47, 48 tot en met 56 en 67 van de Algemene wet inzake rijksbelastingen en de artikelen 34 en 34a van de Wet op de omzetbelasting 1968 zijn van overeenkomstige toepassing. Onze Minister kan nadere regels stellen ter uitvoering van hetgeen in dit artikel is bepaald."
BWBR0013817,Wet op het BTW-compensatiefonds,Artikel10,,,,,,,,Artikel 10,,Wijzigt de Gemeentewet.
