law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
BWBR0002359,Wet op de kansspelbelasting,HoofdstukI,Belastingplicht,Artikel1,,,,,,Artikel 1,,"Onder de naam kansspelbelasting wordt een belasting geheven van: de houder van een vergunning als bedoeld in artikel 27g, eerste lid, van de Wet op de kansspelen, ten aanzien van de onder die vergunning aangeboden casinospelen, en degene die opbrengst geniet van zonder een vergunning als bedoeld in artikel 27g, eerste lid, van de Wet op de kansspelen aangeboden casinospelen in Nederland, niet zijnde kansspelen op afstand; de houder van een vergunning voor de exploitatie van speelautomaten als bedoeld in artikel 30h, eerste lid, van de Wet op de kansspelen, ten aanzien van de onder diens vergunning in Nederland geplaatste fysieke speelautomaten waarop een kansspelautomatenspel wordt gespeeld; degene die opbrengst geniet van zonder een vergunning als bedoeld in onderdeel b in Nederland geplaatste fysieke speelautomaten waarop een kansspelautomatenspel wordt gespeeld; de houder van een vergunning als bedoeld in artikel 31a, eerste lid, van de Wet op de kansspelen, ten aanzien van de onder die vergunning aangeboden kansspelen op afstand, en degene die opbrengst geniet van het tijdelijk zonder een vergunning als bedoeld in artikel 31a, eerste lid, van de Wet op de kansspelen aangeboden kansspelen op afstand; de houder van een vergunning als bedoeld in artikel 15, eerste lid, van de Wet op de kansspelen ten aanzien van de onder die vergunning aangeboden sportweddenschappen en degene die opbrengst geniet van zonder een vergunning als bedoeld in artikel 15, eerste lid, van de Wet op de kansspelen aangeboden sportweddenschappen in Nederland; de houder van een vergunning als bedoeld in artikel 23, eerste lid, van de Wet op de kansspelen ten aanzien van de onder die vergunning aangeboden totalisator en degene die opbrengst geniet van zonder een vergunning als bedoeld in artikel 23, eerste lid, van de Wet op de kansspelen aangeboden totalisatoren in Nederland; de gerechtigden tot de prijzen van binnenlandse kansspelen, niet zijnde kansspelen die vallen onder onderdeel a, b, c, d, e of f; de in Nederland wonende of gevestigde gerechtigden tot de prijzen van buitenlandse kansspelen, niet zijnde: casinospelen, kansspelautomatenspelen, sportweddenschappen en totalisatoren die worden gehouden of georganiseerd door natuurlijke personen of door lichamen van wie er een of meer wonen, onderscheidenlijk zijn gevestigd, in een lidstaat van de Europese Unie of in een staat die partij is bij de Overeenkomst betreffende de Europese Economische Ruimte; kansspelen op afstand; de in Nederland wonende of gevestigde gerechtigden tot de prijzen van kansspelen op afstand, niet zijnde kansspelen op afstand als bedoeld in onderdeel d."
BWBR0002359,Wet op de kansspelbelasting,HoofdstukI,Belastingplicht,Artikel2,,,,,,Artikel 2,,"Onder kansspelen worden verstaan gelegenheden, gegeven tot mededinging naar: prijzen en premies, indien de aanwijzing der winnaars geschiedt door enige kansbepaling waarop de deelnemers in het algemeen geen overwegende invloed kunnen uitoefenen, met inbegrip van piramidespelen en met uitzondering van levensverzekeringen en premieleningen; prijzen en premies, uitgeloofd ten behoeve van de deelnemers aan een prijsvraag van welke aard ook, tenzij een wetenschappelijke of kunstzinnige prestatie wordt gevorderd, dan wel een prestatie waarmee het algemeen maatschappelijk belang wordt gediend. Onder kansspelen op afstand worden verstaan kansspelen die op afstand met elektronische communicatiemiddelen worden gegeven en waaraan wordt deelgenomen zonder fysiek contact met degene die gelegenheid geeft of die voor deelname aan die kansspelen ruimte en middelen ter beschikking stelt, met uitzondering van promotionele kansspelen en kansspelen waarvoor op grond van een ander artikel dan artikel 31a, eerste lid, van de Wet op de kansspelen een vergunning is verleend. Onder kansspelautomatenspel wordt verstaan een kansspel dat bestaat uit een door de speler in werking gesteld mechanisch, elektrisch of elektronisch proces, waarbij het resultaat kan leiden tot rechtstreekse of niet-rechtstreekse uitkering van prijzen, met inbegrip van extra speelduur. Onder piramidespelen worden verstaan gelegenheden waarbij deelnemers een goed afgeven of een verplichting aangaan teneinde daaruit een voordeel te verwerven dat geheel of ten dele afhankelijk is van de afgifte van een goed of het aangaan van een verplichting door latere deelnemers. Onder casinospelen worden verstaan casinospelen als bedoeld in artikel 27i van de Wet op de kansspelen, met inbegrip van spelen die naar hun aard en opzet vergelijkbaar zijn met dergelijke casinospelen. Kansspelen worden als binnenlands beschouwd, indien zij worden gehouden door natuurlijke personen of door lichamen in de zin van de Algemene wet inzake rijksbelastingen, van wie een of meer in Nederland wonen of zijn gevestigd. Kansspelen worden als buitenlands beschouwd, indien zij niet vallen onder het zesde lid."
BWBR0002359,Wet op de kansspelbelasting,HoofdstukII,Voorwerp van de belasting,Artikel3,,,,,,Artikel 3,,"De belasting wordt geheven: in de gevallen waarin artikel 1, onderdeel a, b, c, d, e of f, van toepassing is, naar het verschil tussen de in een tijdvak ontvangen inzetten en de ter beschikking gestelde prijzen en naar hetgeen in een tijdvak anders dan als inzet ontvangen is voor het geven van gelegenheid tot deelneming aan kansspelen; in de gevallen waarin artikel 1, onderdeel g of h, van toepassing is, naar de prijzen; in de gevallen waarin artikel 1, onderdeel i, van toepassing is, naar het positieve verschil tussen de in een kalendermaand gewonnen prijzen en de in die kalendermaand gedane inzetten. Onder prijzen worden verstaan alle goederen waaraan in het economische verkeer waarde kan worden toegekend, welke aan de deelnemers van de kansspelen uit hoofde van hun deelneming toevallen. Voor zover de prijzen niet in geld bestaan, worden zij in aanmerking genomen naar de waarde welke daaraan in het economische verkeer kan worden toegekend."
BWBR0002359,Wet op de kansspelbelasting,HoofdstukIII,Vrijstellingen,Artikel4,,,,,,Artikel 4,,"Indien artikel 1, onderdeel g of h, van toepassing is, is van de belasting vrijgesteld: de prijs die niet meer bedraagt dan € 449; de prijs welke niet uitgaat boven de prestatie welke staat tegenover de deelneming uit hoofde waarvan aanspraak op de prijs bestaat. Alle prijzen uit loterijen en prijsvragen welke verschuldigd zijn door dezelfde schuldenaar en vallen op loten of onderdelen van loten op grond van dezelfde toevallige gebeurtenis, worden voor de toepassing van het eerste lid tezamen als één prijs beschouwd."
BWBR0002359,Wet op de kansspelbelasting,HoofdstukIV,Tarief,Artikel5,,,,,,Artikel 5,,"De belasting bedraagt 30,5 percent. Neemt, in het geval waarin artikel 1, onderdeel g, van toepassing is, degene die de prijs verschuldigd is, de belasting voor zijn rekening, dan wordt voor het berekenen van de belasting de prijs met 100/69,5 vermenigvuldigd."
BWBR0002359,Wet op de kansspelbelasting,HoofdstukV,Wijze van heffing,Artikel5a,,,,,,Artikel 5a,,"In de gevallen waarin artikel 1, onderdeel a, b, c, d, e of f, van toepassing is, moet de in een tijdvak verschuldigd geworden belasting op aangifte worden voldaan. De belasting is verschuldigd op de laatste dag van het tijdvak, bedoeld in artikel 3, eerste lid, onderdeel a."
BWBR0002359,Wet op de kansspelbelasting,HoofdstukV,Wijze van heffing,Artikel5b,,,,,,Artikel 5b,,Vervallen
BWBR0002359,Wet op de kansspelbelasting,HoofdstukV,Wijze van heffing,Artikel6,,,,,,Artikel 6,,"In de gevallen waarin artikel 1, onderdeel g, van toepassing is, wordt de belasting geheven door inhouding op de prijs. Inhoudingsplichtige is degene die de prijs verschuldigd is. De inhoudingsplichtige is verplicht de belasting in te houden op het tijdstip waarop de prijs ter beschikking is gesteld. Overtreft de belasting de prijs voor zover deze in geld bestaat, dan wordt het ontbrekende geacht te zijn ingehouden op het in het derde lid omschreven tijdstip, met dien verstande dat de inhoudingsplichtige bevoegd is dat ontbrekende te verhalen op de belastingplichtige. De inhoudingsplichtige kan de afgifte van de prijs voor zover deze niet in geld bestaat opschorten tot voldoening van deze vordering plaatsvindt. De inhoudingsplichtige is verplicht de ingehouden belasting op aangifte af te dragen. Het tijdstip waarop de belasting is verschuldigd, is het tijdstip waarop de prijs ter beschikking is gesteld of, onder bij ministeriële regeling te stellen voorwaarden, de laatste dag van de kalendermaand of van het kalenderkwartaal waarin de prijs ter beschikking is gesteld."
BWBR0002359,Wet op de kansspelbelasting,HoofdstukV,Wijze van heffing,Artikel7,,,,,,Artikel 7,,Vervallen
BWBR0002359,Wet op de kansspelbelasting,HoofdstukV,Wijze van heffing,Artikel8,,,,,,Artikel 8,,"In de gevallen waarin artikel 1, onderdeel h, van toepassing is, moet de belasting op aangifte worden voldaan. De belasting wordt verschuldigd op het tijdstip waarop de prijs: ontvangen of verrekend wordt, ter beschikking van de belastingplichtige wordt gesteld of rentedragend wordt, dan wel vorderbaar en tevens inbaar wordt."
BWBR0002359,Wet op de kansspelbelasting,HoofdstukV,Wijze van heffing,Artikel8a,,,,,,Artikel 8a,,"In de gevallen waarin artikel 1, onderdeel i, van toepassing is, moet de belasting op aangifte worden voldaan. De belasting is verschuldigd op de laatste dag van de kalendermaand, bedoeld in artikel 3, eerste lid, onderdeel c."
BWBR0002359,Wet op de kansspelbelasting,HoofdstukV,Wijze van heffing,Artikel9,,,,,,Artikel 9,,Vervallen
BWBR0002359,Wet op de kansspelbelasting,HoofdstukV,Wijze van heffing,Artikel10,,,,,,Artikel 10,,Vervallen
BWBR0002359,Wet op de kansspelbelasting,HoofdstukVI,Strafbepaling,Artikel11,,,,,,Artikel 11,,Vervallen
BWBR0002359,Wet op de kansspelbelasting,HoofdstukVII,Overgangs- en slotbepalingen,Artikel12,,,,,,Artikel 12,,Vervallen
BWBR0002359,Wet op de kansspelbelasting,HoofdstukVII,Overgangs- en slotbepalingen,Artikel13,,,,,,Artikel 13,,Vervallen
BWBR0002359,Wet op de kansspelbelasting,HoofdstukVII,Overgangs- en slotbepalingen,Artikel14,,,,,,Artikel 14,,Vervallen
BWBR0002359,Wet op de kansspelbelasting,HoofdstukVII,Overgangs- en slotbepalingen,Artikel15,,,,,,Artikel 15,,Vervallen
BWBR0002359,Wet op de kansspelbelasting,HoofdstukVII,Overgangs- en slotbepalingen,Artikel16,,,,,,Artikel 16,,Vervallen
BWBR0002359,Wet op de kansspelbelasting,HoofdstukVII,Overgangs- en slotbepalingen,Artikel17,,,,,,Artikel 17,,Vervallen
BWBR0002359,Wet op de kansspelbelasting,HoofdstukVII,Overgangs- en slotbepalingen,Artikel18,,,,,,Artikel 18,,Vervallen
BWBR0002359,Wet op de kansspelbelasting,HoofdstukVII,Overgangs- en slotbepalingen,Artikel19,,,,,,Artikel 19,,"Deze wet treedt in werking met ingang van een door Ons te bepalen tijdstip. Haar bepalingen zijn van toepassing, indien de gerechtigdheid tot de prijs op of na dat tijdstip ontstaat."
BWBR0002359,Wet op de kansspelbelasting,HoofdstukVII,Overgangs- en slotbepalingen,Artikel20,,,,,,Artikel 20,,Deze wet kan worden aangehaald als: Wet op de kansspelbelasting.
