law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf1,,Artikel1,,,Begripsbepalingen,,,Artikel 1,,"In deze wet en de daarop berustende bepalingen wordt verstaan onder: Onze Minister: Onze Minister van Veiligheid en Justitie; COA: het Centraal Orgaan opvang asielzoekers, bedoeld in artikel 2; Kaderwet: de Kaderwet zelfstandige bestuursorganen; opvangcentrum: opvangvoorziening, niet zijnde een woning, hotel of pension, waarin door het COA aan asielzoekers opvang wordt geboden; opvangvoorziening: een accommodatie waarin door of onder verantwoordelijkheid van het COA onderscheidenlijk door of onder verantwoordelijkheid van het college opvang wordt geboden aan asielzoekers; ontheemde: de vreemdeling die tijdelijke bescherming geniet als bedoeld in artikel 1 van de Vreemdelingenwet 2000, omdat hij onder de reikwijdte valt van Uitvoeringsbesluit (EU) 2022/382 van de Raad van 4 maart 2022 tot vaststelling van het bestaan van een massale toestroom van ontheemden uit Oekraïne in de zin van artikel 5 van Richtlijn 2001/55/EG, en tot invoering van tijdelijke bescherming naar aanleiding daarvan, of een verlenging daarvan."
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel2,,,Instelling en taken,,,Artikel 2,,"Er is een Centraal Orgaan opvang asielzoekers, dat rechtspersoonlijkheid bezit. Het COA heeft zijn zetel ter plaatse door Onze Minister te bepalen. De Kaderwet is van toepassing op het COA."
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel3,,,Instelling en taken,,,Artikel 3,,"Het COA is belast met: de materiële en immateriële opvang van asielzoekers; het plaatsen van asielzoekers in een opvangvoorziening; werkzaamheden met betrekking tot de bemiddeling bij de uitstroom van verblijfsgerechtigden als bedoeld in artikel 1, eerste lid, onderdeel g, van de Huisvestingswet 2014 naar door burgemeester en wethouders beschikbaar gestelde huisvesting; door Onze Minister aan het COA op te dragen andere taken die samenhangen met de opvang van asielzoekers. Onze minister kan het COA taken als bedoeld in het eerste lid opdragen met betrekking tot andere categorieën vreemdelingen. Bij regeling van Onze Minister kunnen regels worden gesteld met betrekking tot verstrekkingen aan asielzoekers en andere categorieën vreemdelingen als bedoeld in het tweede lid. Dit artikel is niet van toepassing op ontheemden."
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel3a,,,Instelling en taken,,,Artikel 3a,,"Het COA bepaalt in welke opvangvoorziening een asielzoeker wordt geplaatst en is bevoegd een asielzoeker naar een andere voorziening over te plaatsen. Overplaatsing is in ieder geval noodzakelijk indien: de opvangvoorziening waarin de asielzoeker verblijft, wordt gesloten; een doelmatige en doeltreffende uitvoering van de asielprocedure daarmee is gediend. Na overplaatsing van een asielzoeker naar een andere opvangvoorziening worden de verstrekkingen in deze andere opvangvoorziening aangeboden. Bij de uitoefening van de bevoegdheid, bedoeld in het eerste lid, zorgt het COA er voor dat de eenheid van het gezin in de mate van het mogelijke en met instemming van de asielzoekers bewaard wordt."
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel3b,,,Instelling en taken,,,Artikel 3b,,Het COA kan met het college van burgemeester en wethouders overeenkomen dat het college verantwoordelijk is voor de exploitatie van een opvangvoorziening. Bij of krachtens algemene maatregel van bestuur kunnen regels worden gesteld over exploitatie door het college.
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel3c,,,Instelling en taken,,,Artikel 3c,,"Bij regeling van Onze Minister kunnen regels worden gesteld over de eisen waaraan opvangvoorzieningen moeten voldoen. Daarbij kan onderscheid worden gemaakt tussen reguliere opvang, opvang van alleenstaande minderjarige vreemdelingen en andere opvang van bijzondere aard."
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel4,,,Instelling en taken,,,Artikel 4,,"Bij de toepassing van artikel 3, tweede en derde lid, doet Onze Minister, voor zover dat gevolgen heeft voor de uitoefening van openbaar gezag door het COA, daarvan mededeling aan beide Kamers der Staten-Generaal."
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel5,,,Instelling en taken,,,Artikel 5,,"In afwijking van artikel 72, derde lid, van de Vreemdelingenwet 2000 zijn de afdelingen 1, 3 en 4 van hoofdstuk 7 van de Vreemdelingenwet 2000 van toepassing op besluiten in het kader van het onthouden dan wel de beëindiging van verstrekkingen bij of krachtens deze wet. In afwijking van artikel 72, derde lid, van de Vreemdelingenwet 2000 worden handelingen van het COA ten aanzien van een vreemdeling als zodanig die worden verricht in het kader van de beëindiging van verstrekkingen bij of krachtens deze wet, voor de toepassing van deze wet met een beschikking gelijkgesteld. De afdelingen 1, 3 en 4 van hoofdstuk 7 van de Vreemdelingenwet 2000 zijn op die beschikking van toepassing. In afwijking van het eerste en tweede lid is artikel 82 van de Vreemdelingenwet 2000 niet van toepassing."
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel6,,,Instelling en taken,,,Artikel 6,,"Bij of krachtens algemene maatregel van bestuur worden regels gesteld ten aanzien van het verstrekken van subsidies door het COA aan gemeenten ten behoeve van kosten, verband houdende met de opvang van asielzoekers door het COA. In deze algemene maatregel van bestuur kunnen tevens regels worden gesteld over de wijze waarop gemeenten dergelijke subsidies kunnen aanvragen."
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel7,,,Instelling en taken,,,Artikel 7,,Het COA heeft een bestuur.
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel8,,,Instelling en taken,,,Artikel 8,,"Het bestuur bestaat uit ten hoogste drie leden, waaronder de voorzitter. Het bestuur besluit bij meerderheid van stemmen. Bij het staken van stemmen geeft de stem van de voorzitter de doorslag. De leden van het bestuur worden benoemd voor vier jaren. De aftredende leden kunnen ten hoogste tweemaal worden herbenoemd. Het bestuur stelt een reglement vast, dat in ieder geval voorziet in: de vervanging van de voorzitter bij diens schorsing of ontstentenis; delegatie en mandaat van bevoegdheden van het bestuur; de wijze van besluitvorming van het bestuur."
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel9,,,Instelling en taken,,,Artikel 9,,"Het bestuur is belast met de dagelijkse leiding van het COA en draagt zorg voor een goede uitvoering van de taken, bedoeld in artikel 3. Een besluit van het bestuur om werkzaamheden, die de uitvoering van taken als bedoeld in artikel 3 betreffen, door derden te laten uitvoeren, behoeft voor zover het door Onze Minister aangegeven werkzaamheden betreft zijn goedkeuring."
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel9a,,,Instelling en taken,,,Artikel 9a,,Het bestuur stelt voor het personeel een meldcode vast waarin stapsgewijs wordt aangegeven hoe met signalen van huiselijk geweld of kindermishandeling wordt omgegaan en die er redelijkerwijs aan bijdraagt dat zo snel en adequaat mogelijk hulp kan worden geboden. Onder huiselijk geweld wordt verstaan: huiselijk geweld als bedoeld in artikel 1.1.1 van de Wet maatschappelijke ondersteuning 2015. Onder kindermishandeling wordt verstaan: kindermishandeling als bedoeld in artikel 1.1 van de Jeugdwet. Het bestuur bevordert de kennis en het gebruik van de meldcode. Bij of krachtens algemene maatregel van bestuur wordt vastgesteld uit welke elementen een meldcode in ieder geval bestaat.
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel10,,,Instelling en taken,,,Artikel 10,,Vervallen
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel11,,,Instelling en taken,,,Artikel 11,,Vervallen
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel12,,,Instelling en taken,,,Artikel 12,,In afwijking van artikel 2 van de Wet privatisering ABP zijn de bij het COA werkzame personen geen overheidswerknemer in de zin van die wet. Artikel 15 van de Kaderwet is niet van toepassing.
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf2,,Artikel13,,,Instelling en taken,,,Artikel 13,,Het COA wordt in en buiten rechte vertegenwoordigd door de voorzitter van het bestuur.
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf3,,Artikel14,,,"Informatievoorziening, sturing en toezicht",,,Artikel 14,,Onze Minister en het bestuur verstrekken elkaar tijdig alle voor de uitoefening van hun taken benodigde inlichtingen. Onze Minister kan regels stellen met betrekking tot de verstrekking aan en door hem van inlichtingen als bedoeld in het eerste lid.
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf3,,Artikel15,,,"Informatievoorziening, sturing en toezicht",,,Artikel 15,,"Het activiteitenverslag, bedoeld in artikel 4:80 van de Algemene wet bestuursrecht, wordt opgenomen in het jaarverslag, bedoeld in artikel 18 van de Kaderwet. Onze Minister kan regels stellen met betrekking tot de inrichting van het activiteitenverslag van het COA."
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf4,,Artikel16,,,Bekostiging en financieel toezicht,,,Artikel 16,,"Onze Minister verstrekt het COA een subsidie voor de uitvoering van de opgedragen taken ten laste van de begroting van het Ministerie van Veiligheid en Justitie. In afwijking van artikel 4:21, derde lid, van de Algemene wet bestuursrecht is titel 4.2 van die wet op de subsidie van toepassing. De subsidie wordt per boekjaar verstrekt. Afdeling 4.2.8, met uitzondering van de artikelen 4:71 en 4:72, eerste, tweede, vierde en vijfde lid, van de Algemene wet bestuursrecht is van toepassing."
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf4,,Artikel17,,,Bekostiging en financieel toezicht,,,Artikel 17,,Het activiteitenplan behoeft de instemming van Onze Minister. De artikelen 10:28 tot en met 10:31 van de Algemene wet bestuursrecht zijn van overeenkomstige toepassing. Indien door bijzondere omstandigheden voor het COA kosten ontstaan die niet zijn voorzien bij de indiening van de begroting wordt ter zake van die kosten een aanvullend activiteitenplan en een aanvullende begroting ingediend. Ook het aanvullend activiteitenplan en de aanvullende begroting behoeven de instemming van Onze Minister.
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf4,,Artikel18,,,Bekostiging en financieel toezicht,,,Artikel 18,,"Bij of krachtens algemene maatregel van bestuur worden regels gesteld omtrent: de gegevens die Onze Minister met het oog op het opstellen van de begroting verstrekt aan het COA, alsmede op welk tijdstip deze gegevens uiterlijk worden verstrekt; de termijn waarbinnen Onze Minister op het verzoek tot verlening onderscheidenlijk tot vaststelling van de subsidie beslist; de wijze waarop de subsidie wordt bepaald; de gevallen waarin het COA een vergoeding voor vermogensvorming als bedoeld in artikel 4:41 van de Algemene wet bestuursrecht verschuldigd is, alsmede hoe deze vergoeding wordt berekend; de omvang en aanvulling van de egalisatiereserve en de aanwending van overschotten; de overige aan de subsidie verbonden verplichtingen; het verlenen van voorschotten. De voordracht voor een krachtens het eerste lid vastgestelde algemene maatregel van bestuur wordt niet gedaan dan nadat het ontwerp aan de beide kamers der Staten-Generaal is overgelegd."
BWBR0006685,Wet Centraal Orgaan opvang asielzoekers,Paragraaf4,,Artikel19,,,Bekostiging en financieel toezicht,,,Artikel 19,,"Bij het onderzoek, bedoeld in artikel 393, eerste lid, van Boek 2 van het Burgerlijk Wetboek, onderzoekt de accountant tevens de naleving van de aan de subsidie verbonden verplichtingen. Onze Minister stelt een aanwijzing over de reikwijdte en de intensiteit van de controle vast. De accountant geeft binnen dertien weken na afloop van het boekjaar een schriftelijke verklaring af over de naleving van de aan de subsidie verbonden verplichtingen. Het bestuur werkt mee aan door Onze Minister in te stellen onderzoeken, die noodzakelijk zijn voor de uitvoering van de taak van het ministerie."
