law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
BWBR0004054,Meststoffenwet,HoofdstukI,Algemeen,Artikel1,,,,,Algemeen,Artikel 1,,"In deze wet en de daarop berustende bepalingen wordt verstaan onder: grond: dat deel van de bodem dat wordt gebruikt of is bestemd om te worden gebruikt als voedingsbodem voor planten; groeimedium: materiaal in vaste of vloeibare vorm, niet zijnde grond, dat wordt gebruikt of is bestemd om te worden gebruikt als voedingsbodem voor planten; dierlijke meststoffen: uitwerpselen van voor gebruiks- of winstdoeleinden gehouden dieren, daaronder begrepen de geheel of gedeeltelijk verteerde maag- of darminhoud van deze dieren en mengsels van strooisel met de uitwerpselen, alsook producten daarvan; meststoffen: dierlijke meststoffen, ongeacht hun bestemming, en producten die zijn bestemd om: te worden toegevoegd aan grond of aan een groeimedium en die geheel of gedeeltelijk bestaan uit stoffen, organismen daaronder begrepen, of mengsels van stoffen, die als zodanig kunnen dienen om grond of een groeimedium geschikt of beter geschikt te maken als voedingsbodem voor planten; te worden gebruikt als groeimedium; te worden gebruikt als voedsel voor planten of delen van planten, voor zover deze producten niet reeds zijn begrepen onder 1° of 2°; verhandelen van meststoffen: afleveren van meststoffen aan handelaren in of gebruikers van meststoffen alsmede het met het oog daarop voorhanden of in voorraad hebben, aanbieden of vervoeren van meststoffen; Onze Minister: Onze Minister van Landbouw, Natuur en Voedselkwaliteit; landbouw: akkerbouw, veehouderij – daaronder begrepen elke bedrijfsmatige vorm van houden van dieren voor gebruiks- of winstdoeleinden – , tuinbouw – daaronder begrepen fruitteelt en het kweken van bomen, planten, bloemen en bloembollen – en bosbouw die aan bij ministeriële regeling gestelde regels voldoet; landbouwgrond: grond waarop daadwerkelijk enige vorm van landbouw wordt uitgeoefend; bedrijf: geheel van productie-eenheden bestaande uit één of meer gebouwen of afgescheiden gedeelten daarvan en de daarbij behorende landbouwgrond, uitsluitend of onder meer dienende tot de uitoefening van enige vorm van landbouw, zulks beoordeeld naar de feitelijke omstandigheden; stikstof: stikstof, in welke vorm of verbinding dan ook; fosfaat: fosfor, in welke vorm of verbinding dan ook, vermenigvuldigd met de factor 2,29; hectare: hectare in gemeten maat; tot het bedrijf behorende oppervlakte landbouwgrond: in Nederland gelegen oppervlakte landbouwgrond, die in het kader van een normale bedrijfsvoering bij het bedrijf in gebruik is; veengrond: perceel waarvan blijkens representatieve grondmonsters ten minste de helft van de oppervlakte voor meer dan de helft van de dikte van de grondlaag tot een diepte van 80 centimeter onder het maaiveld bestaat uit veen; zand- of lössgrond: perceel waarvan blijkens representatieve grondmonsters ten minste de helft van de oppervlakte voor meer dan de helft van de dikte van de grondlaag tot een diepte van 80 centimeter onder het maaiveld bestaat uit zand of löss; kleigrond: grond niet zijnde veengrond of zand- of lössgrond; grasland: landbouwgrond waarop gras wordt geteeld dat is bestemd om te worden gebruikt als veevoer; bouwland: landbouwgrond, niet zijnde grasland; vervallen; vervallen; vervallen; vervallen; verordening (EU) 2019/1020: Verordening (EU) 2019/1020 van het Europees Parlement en de Raad van 20 juni 2019 betreffende markttoezicht en conformiteit van producten en tot wijziging van Richtlijn 2004/42/EG en de Verordening (EG) nr. 765/2008 en (EU) nr. 305/2011 (PbEU 2019, L 169); mestoverschot: de in een bepaald kalenderjaar geproduceerde, aangevoerde of uit opslag komende hoeveelheid dierlijke meststoffen, die van een bedrijf moet worden afgevoerd om te voldoen aan de voorwaarden, bedoeld in artikel 8, en om te voldoen aan artikel 14; varkensrecht: gemiddeld aantal varkens, uitgedrukt in varkenseenheden, dat op grond van hoofdstuk V in een kalenderjaar ten hoogste mag worden gehouden; pluimveerecht: gemiddeld aantal kippen en kalkoenen, uitgedrukt in pluimvee-eenheden, dat op grond van hoofdstuk V in een kalenderjaar ten hoogste mag worden gehouden; fosfaatrecht: hoeveelheid dierlijke meststoffen, uitgedrukt in kilogrammen fosfaat, die in een kalenderjaar ten hoogste met melkvee mag worden geproduceerd; productierecht: varkensrecht, pluimveerecht of fosfaatrecht; concentratiegebied: concentratiegebied Zuid of concentratiegebied Oost als aangegeven in bijlage I; bedrijfsoverschot: hoeveelheid dierlijke meststoffen, uitgedrukt in kilogrammen fosfaat, die in een kalenderjaar op een bedrijf wordt geproduceerd boven de fosfaatruimte; dierlijke meststoffen verwerken: behandelen van dierlijke meststoffen tot een eindproduct dat voldoet aan de bij regeling van Onze Minister vast te stellen specificaties, of exporteren van dierlijke meststoffen; mestverwerkingsovereenkomst: bij de overdracht van dierlijke meststoffen van een landbouwer die op zijn bedrijf dierlijke meststoffen produceert aan een verwerker behorend volledig ingevuld krachtens artikel 34, onderdeel b, vastgesteld bewijsmiddel, voor zover de daarop vermelde gegevens overeenkomstig de daartoe krachtens artikel 34, onderdeel b, geldende voorschriften tijdig bij Onze Minister zijn ingediend, of overeenkomst tussen een landbouwer die op zijn bedrijf dierlijke meststoffen produceert, een andere ondernemer dan een verwerker, en een verwerker; produceren van dierlijke meststoffen: produceren van dierlijke meststoffen door het op een bedrijf houden of anderszins aanwezig hebben van dieren; landbouwer: natuurlijke persoon of rechtspersoon die of samenwerkingsverband van natuurlijke personen of rechtspersonen dat enige vorm van landbouw uitoefent op een bedrijf; verwerker: natuurlijke persoon of rechtspersoon die of samenwerkingsverband van natuurlijke personen of rechtspersonen dat een verwerkende onderneming voert; verwerkende onderneming: onderneming, niet zijnde een bedrijf, in het kader waarvan dierlijke meststoffen worden verwerkt; huisvestingssysteem: gedeelte van een dierenverblijf, waarin dieren van één diercategorie op dezelfde wijze worden gehouden; melkvee: melk- en kalfkoeien, te weten koeien (bos taurus) die ten minste éénmaal hebben gekalfd en die worden gehouden voor de productie van melk voor menselijke consumptie of verwerking of voor de fokkerij van runderen voor de melkveehouderij, ook als ze: drooggezet zijn om een kalf te krijgen, of worden vetgemest en in de mesttijd worden gemolken; jongvee jonger dan 1 jaar voor de melkveehouderij, waaronder alle kalveren van melk- en kalfkoeien van 0 tot ten minste 14 dagen, en vrouwelijk jongvee jonger dan 1 jaar dat later een kalf krijgt voor de vleesveehouderij of dat bestemd is om een kalf te krijgen voor de vleesveehouderij; vrouwelijk jongvee van 1 jaar en ouder voor de melkveehouderij en vrouwelijk jongvee van 1 jaar en ouder dat later een kalf krijgt voor de vleesveehouderij of dat bestemd is om een kalf te krijgen voor de vleesveehouderij; fosfaatruimte: hoeveelheid dierlijke meststoffen, uitgedrukt in kilogrammen fosfaat, die in een kalenderjaar ingevolge artikel 8, onderdeel c, mag worden gebracht op of in de tot het desbetreffende bedrijf behorende oppervlakte landbouwgrond, en ingevolge de krachtens de artikelen 7 en 15 van de Wet bodembescherming geldende voorschriften mag worden aangebracht op een in Nederland gelegen natuurterrein dat de hoofdfunctie natuur heeft en dat in het desbetreffende kalenderjaar op een bij algemene maatregel van bestuur vast te stellen datum bij het bedrijf in gebruik is; melkveefosfaatreferentie: een beschikking als bedoeld in artikel 21a, eerste lid; melkveefosfaatoverschot: de productie van dierlijke meststoffen door melkvee op het bedrijf in kilogrammen fosfaat, verminderd met de fosfaatruimte, het aantal kilogrammen fosfaat, genoemd in de melkveefosfaatreferentie van dat bedrijf en het aantal kilogrammen fosfaat, genoemd in overeenkomsten als bedoeld in artikel 21, elfde lid; melkveefosfaatruimte: de fosfaatruimte van het bedrijf in 2015, verminderd met de krachtens artikel 35 bepaalde forfaitaire productie van dierlijke meststoffen in dat kalenderjaar door melkvee dat op 2 juli 2015 op het bedrijf is gehouden en krachtens artikel 2.4, eventueel in samenhang met artikel 6.4, eerste lid, van de Wet dieren gestelde regels (I&R) is geregistreerd, waarbij in afwijking van onderdeel ll, onder 2°, voor in dat onderdeel bedoeld natuurterrein, zijnde grasland, wordt gerekend met 70 kilogram fosfaat per hectare en voor overig natuurterrein wordt gerekend met 20 kg fosfaat per hectare; melk- of kalfkoe: melk of kalfkoe als bedoeld in onderdeel kk. In deze wet en de daarop berustende bepalingen wordt onder bedrijf mede verstaan: een op het Nederlands grondgebied gelegen deel van een in het buitenland gevestigd bedrijf. In het eerste lid, onderdelen n en o, wordt onder perceel verstaan: aaneengesloten, door wegen, waterwegen, sloten, houtopstanden, muren, wallen of anderszins topografisch begrensde oppervlakte grond. Voor de toepassing van deze wet wordt veengrond, zand- of lössgrond, en kleigrond aangeduid op bij algemene maatregel van bestuur vastgestelde kaarten."
BWBR0004054,Meststoffenwet,HoofdstukI,Algemeen,Artikel2,,,,,Algemeen,Artikel 2,,"Bij of krachtens algemene maatregel van bestuur kunnen nadere regels worden gesteld waaraan landbouwgrond moet voldoen om te worden aangemerkt als tot het bedrijf behorende oppervlakte landbouwgrond. Bij ministeriële regeling kunnen regels worden gesteld omtrent de gevallen waarin en de voorwaarden waaronder, in afwijking van artikel 1, eerste lid, onderdeel m, ook in de grensgebieden gelegen landbouwgrond buiten Nederland tot de tot het bedrijf behorende oppervlakte landbouwgrond wordt gerekend."
BWBR0004054,Meststoffenwet,HoofdstukI,Algemeen,Artikel3,,,,,Algemeen,Artikel 3,,"Voor de toepassing van het bij of krachtens deze wet bepaalde wordt geen rekening gehouden met handelingen waarvan, op grond van de omstandigheid dat zij geen wezenlijke verandering van feitelijke verhoudingen hebben ten doel gehad of op grond van andere bepaalde feiten en omstandigheden, moet worden aangenomen dat zij achterwege zouden zijn gebleven, indien daarmee niet de toepassing van deze wet voor het vervolg geheel of ten dele onmogelijk zou worden gemaakt. Hoofdstuk III van deze wet is niet van toepassing op natuurterreinen die de hoofdfunctie natuur hebben."
BWBR0004054,Meststoffenwet,HoofdstukII,Regels inzake het verhandelen van meststoffen,Artikel4,,,,,Algemeen,Artikel 4,,"Bij of krachtens algemene maatregel van bestuur kan, in het belang van de bevordering van de deugdelijkheid voor het doel waarvoor meststoffen zijn bestemd, alsmede in het belang van de bescherming van de bodem, het verhandelen van meststoffen worden verboden indien deze meststoffen niet voldoen aan de bij of krachtens die maatregel gestelde eisen met betrekking tot: de hoedanigheid, de aard, de gehalten aan bepaalde stoffen en verdere samenstelling, het gewicht en de verpakking van meststoffen; de benaming, de gebruiksaanwijzing en andere vermeldingen voor meststoffen; de wijze waarop de vermeldingen van meststoffen worden aangebracht. Deze eisen kunnen verschillend worden vastgesteld afhankelijk van het gebruiksdoel van de desbetreffende meststof."
BWBR0004054,Meststoffenwet,HoofdstukII,Regels inzake het verhandelen van meststoffen,Artikel5,,,,,Algemeen,Artikel 5,,"Het is verboden een product, dat blijkens zijn aanduiding of anderszins kennelijk bestemd is om als meststof te worden gebruikt, te verhandelen, indien dat product niet voldoet aan de krachtens artikel 4 met betrekking tot meststoffen gestelde eisen."
BWBR0004054,Meststoffenwet,HoofdstukII,Regels inzake het verhandelen van meststoffen,Artikel5a,,,,,Algemeen,Artikel 5a,,"Het is verboden ten aanzien van een meststof waar verordening (EU) 2019/1020 op van toepassing is, te handelen in strijd met artikel 7 van genoemde verordening."
BWBR0004054,Meststoffenwet,HoofdstukII,Regels inzake het verhandelen van meststoffen,Artikel6,,,,,Algemeen,Artikel 6,,"Bij of krachtens algemene maatregel van bestuur bedoeld in artikel 4 kan het verhandelen als meststof van producten die geheel of gedeeltelijk uit zuiveringsslib, havenslib, compost of andere soortgelijke voor bemesting bruikbare producten bestaan, zonder vergunning verleend door Onze Minister of door een bij de maatregel aangewezen overheidsorgaan, worden verboden. Daarbij kunnen tevens regels worden gesteld met betrekking tot het verlenen, weigeren of intrekken van een vergunning. Aan een vergunning, als bedoeld in het vorige lid, kunnen voorschriften worden verbonden. Zij kan onder beperkingen worden verleend. Tot de voorschriften kunnen onder meer behoren: de verplichting om van monsters, welke op een daarbij aangegeven wijze zijn genomen, analyses te verrichten ten aanzien van de hoedanigheid, de aard, de gehalten aan bepaalde stoffen en verdere samenstelling van de meststof; de verplichting de uitkomsten van de onder a bedoelde analyses ter beschikking te stellen aan afnemers van de betrokken meststof of aan te wijzen overheidsorganen; een verbod de meststof af te leveren aan bepaalde, bij het voorschrift aangewezen gebruikers of groepen van gebruikers, in grotere dan bij het voorschrift vastgestelde hoeveelheden; de verplichting om de naleving van de onder c bedoelde voorschriften te staven met bij het voorschrift vastgestelde bewijsstukken; voorschriften inzake het voeren van een administratie, welke worden gesteld om de naleving van de onder c bedoelde voorschriften genoegzaam te kunnen controleren. De aan een vergunning, als bedoeld in het eerste lid, verbonden voorschriften en de beperkingen waaronder zij is verleend, kunnen worden gewijzigd, aangevuld of ingetrokken."
BWBR0004054,Meststoffenwet,HoofdstukIII,Gebruiksnormen,Artikel7,,,,,Algemeen,Artikel 7,,Het is verboden in enig kalenderjaar op een bedrijf meststoffen op of in de bodem te brengen.
BWBR0004054,Meststoffenwet,HoofdstukIII,Gebruiksnormen,Artikel8,,,,,Algemeen,Artikel 8,,Het in artikel 7 gestelde verbod geldt niet indien de op of in de landbouwgrond gebrachte hoeveelheid meststoffen in het desbetreffende jaar geen van de volgende normen overschrijdt: de gebruiksnorm voor dierlijke meststoffen; de stikstofgebruiksnorm voor meststoffen; de fosfaatgebruiksnorm voor meststoffen.
BWBR0004054,Meststoffenwet,HoofdstukIII,Gebruiksnormen,Artikel9,,,,,Algemeen,Artikel 9,,"De gebruiksnorm voor dierlijke meststoffen, bedoeld in artikel 8, onderdeel a, is 170 kilogram stikstof per hectare van de tot het bedrijf behorende oppervlakte landbouwgrond. Bij ministeriële regeling kan een hogere gebruiksnorm voor dierlijke meststoffen worden vastgesteld, die van toepassing is in de gevallen en onder de voorwaarden en beperkingen, bepaald bij de regeling. Bij of krachtens algemene maatregel van bestuur kan voor de bij of krachtens die maatregel aangegeven gevallen en onder de bij of krachtens die maatregel vastgestelde voorwaarden en beperkingen een lagere gebruiksnorm voor dierlijke meststoffen worden vastgesteld of kan de gebruiksnorm voor dierlijke meststoffen op nul worden gesteld voor zover dit naar het oordeel van Onze Minister noodzakelijk is om waterverontreiniging door stikstof uit meststoffen te verminderen en verdere verontreiniging te voorkomen. Dit is in het bijzonder het geval als bij het achterwege blijven van deze maatregel de hoeveelheid van 11,3 milligram stikstof per liter in zoet oppervlaktewater of van 50 milligram nitraat per liter in grondwater dreigt te worden overschreden of een betekenisvolle bijdrage aan de eutrofiëring van natuurlijke zoetwatermeren, andere zoetwatermassa’s, estuaria, kustwateren of zeewater mag worden verwacht."
