law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
BWBR0001969,Warenwet,Artikel1,,,,,,,,Artikel 1,,"In deze wet en de daarop berustende bepalingen wordt verstaan onder: waren: roerende zaken waaronder eetwaren, met inbegrip van kauwpreparaten andere dan tabak, en drinkwaren alsmede bij algemene maatregel van bestuur aan te wijzen onroerende zaken; eet- en drinkwaren: levensmiddelen, bedoeld in artikel 2 van verordening (EG) nr. 178/2002 van het Europees Parlement en de Raad van 28 januari 2002 tot vaststelling van de algemene beginselen en voorschriften van de levensmiddelenwetgeving, tot oprichting van een Europese Autoriteit voor voedselveiligheid en tot vaststelling van procedures voor voedselveiligheidsaangelegenheden (PbEG L 31); technisch voortbrengsel: iedere technisch voortgebrachte waar, niet zijnde een eet- of drinkwaar; Onze Minister: Onze Minister van Volksgezondheid, Welzijn en Sport, dan wel Onze Minister van Sociale Zaken en Werkgelegenheid, voor zover het te nemen besluit of te regelen onderwerp voor beroepsmatige toepassing bestemde technische voortbrengselen betreft of indien het te nemen besluit of te regelen onderwerp liften, containers, drukvaten van eenvoudige vorm of drukapparatuur en samenstellen daarvan dan wel explosieveilig materieel betreft; verhandelen: het te koop aanbieden, uitstallen, tentoonstellen, verkopen, afleveren of voorhanden of in voorraad hebben van een waar; bijlage: de bijlage, bedoeld in artikel 32b; Verordening (EU) nr. 952/2013: Verordening (EU) nr. 952/2013 van het Europees Parlement en van de Raad van 9 oktober 2013 tot vaststelling van het douanewetboek van de Unie (PbEU 2013, L 269); Verordening (EU) 2019/1020: Verordening (EU) 2019/1020 van het Europees Parlement en de Raad van 20 juni 2019 betreffende markttoezicht en conformiteit van producten en tot wijziging van Richtlijn 2004/42/EG en de Verordeningen (EG) nr. 765/2008 en (EU) nr. 305/2011 (PbEU 2019, L 169). Deze wet is niet van toepassing ten aanzien van hetgeen geschiedt in de sfeer van de particuliere huishouding of van een daarmee bij algemene maatregel van bestuur gelijkgestelde andere huishouding, met dien verstande dat bij algemene maatregel van bestuur ten aanzien van technische voortbrengselen anders kan worden bepaald. Deze wet is ten aanzien van het voorhanden of in voorraad hebben van een waar niet van toepassing indien aannemelijk kan worden gemaakt dat de waar niet voor aflevering en indien het een technisch voortbrengsel betreft, tevens niet voor gebruik bestemd is. Voorts is deze wet ten aanzien van het afleveren van een waar niet van toepassing indien aannemelijk kan worden gemaakt dat het afleveren geschiedt ter vernietiging van de waar of om de waar in overeenstemming te brengen met regels, bij of krachtens deze wet met betrekking tot die waar gesteld. Bij algemene maatregel van bestuur gestelde regels kunnen een beperking inhouden tot daarbij omschreven categorieën van gevallen. Met betrekking tot het verhandelen van waren kunnen zij eveneens een beperking inhouden tot een of meer der in het eerste lid als verhandelen aangemerkte handelingen. Bij algemene maatregel van bestuur kunnen ter uitvoering van verplichtingen voortvloeiende uit een internationaal verdrag voorts krachtens deze wet gestelde regels, bij de maatregel aangegeven, ten aanzien van waren, behorende tot een bij de maatregel aangewezen categorie, of voor bij de maatregel omschreven categorieën van gevallen geheel of gedeeltelijk buiten toepassing worden verklaard. Van de plaatsing van de algemene maatregel van bestuur wordt onverwijld mededeling gedaan aan de beide Kamers der Staten-Generaal."
BWBR0001969,Warenwet,Artikel1a,,,,,,,,Artikel 1a,,"Deze wet en de daarop berustende bepalingen zijn mede van toepassing op: technische voortbrengselen die worden gebruikt in de exclusieve economische zone bij de arbeid op, vanaf of ten behoeve van civieltechnische werken, dan wel bij het afbreken van een dergelijk werk; eet- en drinkwaren die worden verhandeld op civieltechnische werken in de exclusieve economische zone."
BWBR0001969,Warenwet,Artikel2,,,,,,,,Artikel 2,,"Onverminderd de artikelen 7, eerste lid, en 8, eerste lid, van de Coördinatiewet uitzonderingstoestanden kan, ingeval buitengewone omstandigheden dit noodzakelijk maken, bij koninklijk besluit, op voordracht van Onze Minister-President, artikel 2a in werking worden gesteld. Wanneer het in het eerste lid bedoelde besluit is genomen, wordt onverwijld een voorstel van wet aan de Tweede Kamer gezonden omtrent het voortduren van de werking van de bij dat besluit in werking gestelde bepaling. Wordt het voorstel van wet door de Staten-Generaal verworpen, dan wordt bij koninklijk besluit, op voordracht van Onze Minister-President, de bepaling die ingevolge het eerste lid in werking is gesteld, onverwijld buiten werking gesteld. Bij koninklijk besluit, op voordracht van Onze Minister-President, wordt de bepaling die ingevolge het eerste lid in werking is gesteld, buiten werking gesteld, zodra de omstandigheden dit naar Ons oordeel toelaten. Het besluit, bedoeld in het eerste, derde en vierde lid, wordt op de daarin te bepalen wijze bekendgemaakt. Het treedt in werking terstond na de bekendmaking. Het besluit, bedoeld in het eerste, derde en vierde lid, wordt in ieder geval geplaatst in het Staatsblad."
BWBR0001969,Warenwet,Artikel2a,,,,,,,,nolabel,,"Dit artikel is nog niet in werking getreden; ingeval buitengewone omstandigheden dit noodzakelijk maken kan bij koninklijk besluit, op voordracht van Onze Minister-President, dit artikel in werking treden. Onze Minister van Defensie kan gebieden aanwijzen, waarin deze wet niet van toepassing is op voor militair gebruik bestemde waren."
BWBR0001969,Warenwet,Artikel3,,,,,,,,Artikel 3,,"Met betrekking tot waren kunnen ter uitvoering van de artikelen 1a en 4 tot en met 9, regels worden gesteld: in het belang van de volksgezondheid, van de veiligheid, van de eerlijkheid in de handel of van goede voorlichting omtrent waren, en indien het technische voortbrengselen betreft, tevens in het belang van de gezondheid van de mens of van de veiligheid van zaken."
BWBR0001969,Warenwet,Artikel4,,,,,,,,Artikel 4,,"Ten behoeve van het weren van waren die bij aanwending overeenkomstig redelijkerwijze te verwachten gebruik uit het oogpunt van gezondheid of veiligheid schadelijk kunnen zijn, die, indien het technische voortbrengselen betreft, een gevaar kunnen opleveren voor de gezondheid van de mens of de veiligheid van zaken, of waarvan bij zodanige aanwending de voedings- of gebruikswaarde geringer is dan in redelijkheid ten minste mag worden verlangd, kan bij algemene maatregel van bestuur worden verboden waren, behorende tot een bij de maatregel aangewezen categorie, te bereiden, te vervaardigen, te verhandelen of voor een bij het verbod aangegeven doel te verwerken of te bezigen, die niet voldoen aan de eisen, bij de maatregel gesteld met betrekking tot hun samenstelling of uitvoering of met betrekking tot hun hoedanigheid of eigenschappen. De eisen, bedoeld in het eerste lid, kunnen voor wat betreft technische voortbrengselen onder meer betrekking hebben op: het ontwerp; de toegepaste materialen; de samenstelling of constructie; de beveiliging of beveiligingsmiddelen; of de aan te brengen kentekenen. Bij algemene maatregel van bestuur kan in de in het eerste lid aangegeven gevallen ten aanzien van technische voortbrengselen tevens het gebruik daarvan worden verboden. Met betrekking tot eet- of drinkwaren die een wezenlijk onderdeel van het gangbare voedingspakket uitmaken, kan bij algemene maatregel van bestuur aan het eerste lid overeenkomstige toepassing worden gegeven ter bevordering van de aanwezigheid in die waren van uit het oogpunt van gezondheid belangrijke voedingsstoffen. Bij zodanige maatregel wordt tevens voorzien in een vrijstelling voor de betrokken eet- of drinkwaren waarin de desbetreffende voedingsstoffen niet of in geringere mate aanwezig zijn, onder de voorwaarde dat wordt voldaan aan bij die maatregel gestelde voorschriften met betrekking tot het bezigen van vermeldingen of voorstellingen betreffende de afwezigheid of de geringere mate van aanwezigheid van de desbetreffende voedingsstoffen. In de gevallen waarin ter zake van het verwerken of bezigen van een waar een krachtens het eerste of vierde lid gesteld verbod geldt, is het tevens verboden die waar voorhanden of in voorraad te hebben. Het in de vorige volzin bepaalde geldt niet indien aannemelijk kan worden gemaakt dat de waar niet voor een met het gestelde verbod strijdige toepassing bestemd is. Het ontwerp van een algemene maatregel van bestuur als bedoeld in het vierde lid, wordt alvorens de voordracht wordt gedaan, aan beide Kamers der Staten-Generaal overgelegd. Binnen 30 dagen vanaf de dag, waarop de overlegging is geschied kan door een der Kamers of door ten minste een vijfde van het grondwettelijk aantal leden van een der Kamers de wens worden te kennen gegeven dat het in het ontwerp te regelen onderwerp bij de wet wordt geregeld. Alsdan wordt een daartoe strekkend wetsvoorstel zo spoedig mogelijk ingediend."
BWBR0001969,Warenwet,Artikel5,,,,,,,,Artikel 5,,"Voor de doeleinden, omschreven in artikel 4, eerste lid, onder a, b en c, en vierde lid, kan voorts bij algemene maatregel van bestuur worden verboden waren, behorende tot een bij de algemene maatregel aangewezen categorie, te bereiden, te vervaardigen, te behandelen, te bewerken, te verwerken, te verpakken, te bewaren, te vervoeren of te gebruiken: anders dan met inachtneming van daaromtrent bij de maatregel gestelde voorschriften, betrekking hebbende op de wijze waarop bedoelde handelingen worden verricht, op voorwerpen, gereedschappen of materialen die bij het verrichten van bedoelde handelingen worden gebezigd, of op de - al dan niet besloten - ruimten waarin bedoelde handelingen plaatshebben, en hetgeen in of bij die ruimten aanwezig is, of bevattende de eisen van hygiëne, geldende ten aanzien van personen die bij het verrichten van bedoelde handelingen betrokken zijn; zonder vergunning, verleend door Onze Minister of door een bij de maatregel aangewezen bestuursorgaan; voordat Onze Minister of een bij de maatregel aangewezen bestuursorgaan op de hoogte is gesteld van bij de maatregel aangewezen gegevens betreffende de samenstelling van de waar. Voor de doeleinden, omschreven in artikel 4, eerste lid, onder a en b, kan ten aanzien van bij algemene maatregel van bestuur aan te wijzen technische voortbrengselen, tevens bij algemene maatregel van bestuur worden verboden die technische voortbrengselen te gebruiken, te installeren, te monteren, te herstellen, te onderhouden, na te zien of ten toon te stellen: anders dan met inachtneming van daaromtrent bij algemene maatregel van bestuur gestelde voorschriften, bevattende eisen van deskundigheid, geldende ten aanzien van personen die bij het verrichten van bedoelde handelingen betrokken zijn; betrekking hebbende op het voorhanden zijn en bijhouden van documenten, zoals certificaten, logboeken of gebruiksaanwijzingen; betrekking hebbende op het stilzetten, het afsluiten, het voorzien van opschriften, het merk van afkeuring of het niet bestemd zijn voor gebruik. zonder vergunning, verleend door Onze Minister of door een bij algemene maatregel van bestuur aangewezen bestuursorgaan. Onze Minister kan in gevallen waarin bij toepassing van het eerste lid, onder b, de bevoegdheid tot verlening van vergunning is toegekend aan een ander bestuursorgaan, niet zijnde een of meer van Onze Ministers, ten aanzien van de uitoefening van die bevoegdheid regels stellen. Een vergunning als bedoeld in het eerste en tweede lid, kan slechts worden geweigerd indien gegronde vrees bestaat dat de uitoefening van de werkzaamheid waarvoor zij is gevraagd, niet zal voldoen aan hetgeen met betrekking tot de onderwerpen, in het eerste lid, onder a, en het tweede lid, omschreven, voor de in de aanhef van die leden bedoelde doeleinden moet worden verlangd. Een vergunning kan onder beperkingen worden verleend. Aan een vergunning kunnen voorschriften worden verbonden, betrekking hebbende op de in de eerste volzin bedoelde onderwerpen. Voor zover zulks bij algemene maatregel van bestuur is bepaald, kan een verleende vergunning worden gewijzigd of ingetrokken. Bij toepassing van het eerste lid, onder b, worden bij algemene maatregel van bestuur regels gesteld betreffende de wijze waarop de aanvrage om een vergunning dient te geschieden, en de gegevens die van de aanvrager kunnen worden verlangd. In gevallen waarin toepassing is gegeven aan het eerste of het tweede lid, kan bij algemene maatregel van bestuur tevens worden verboden waren te verhandelen, met betrekking tot welke in afwijking van de bij of krachtens de voorgaande leden gestelde voorschriften is gehandeld."
BWBR0001969,Warenwet,Artikel6,,,,,,,,Artikel 6,,"Voor de doeleinden, omschreven in artikel 4, eerste lid, onder a en b, en tweede lid, kan eveneens bij algemene maatregel van bestuur worden verboden: waren, behorende tot een bij de maatregel aangewezen categorie, te verhandelen of voor wat betreft technische voortbrengselen, tevens te gebruiken, die in een toestand verkeren, welke niet voldoet aan de daaromtrent bij de maatregel gestelde eisen; waren, behorende tot een bij de maatregel aangewezen categorie, te bereiden, te vervaardigen of te verhandelen, die niet voldoen aan de eisen, bij de maatregel gesteld met betrekking tot hun houdbaarheid; waren, behorende tot een bij de maatregel aangewezen categorie, te verhandelen of voor wat betreft technische voortbrengselen, tevens te gebruiken na het verstrijken van een bij de maatregel met het oog op hun houdbaarheid gestelde termijn; waren, behorende tot een bij de maatregel aangewezen categorie, te verhandelen anders dan in een verpakking, dan wel zodanige waren te verhandelen in verpakkingen die niet voldoen aan de daaromtrent bij de maatregel gestelde eisen."
BWBR0001969,Warenwet,Artikel7,,,,,,,,Artikel 7,,"Voor de doeleinden, omschreven in artikel 4, kan bij algemene maatregel van bestuur worden verboden technische voortbrengselen, behorende tot een bij de maatregel aangewezen categorie, te verhandelen of te gebruiken, indien ten aanzien van die technische voortbrengselen bij of krachtens die maatregel voorgeschreven keurings- of beoordelingsprocedures niet in acht zijn genomen."
BWBR0001969,Warenwet,Artikel7a,,,,,,,,Artikel 7a,,"Onze Minister kan op aanvraag een of meerdere instellingen aanwijzen, die bevoegd zijn tot het uitvoeren van door hem aan te wijzen werkzaamheden ingevolge bij of krachtens deze wet voorgeschreven keurings- of beoordelingsprocedures. Een aangewezen instelling is bevoegd om met inachtneming van de door Onze Minister gegeven aanwijzingen, onderdelen van de door haar te verrichten werkzaamheden door anderen te doen verrichten. Bij algemene maatregel van bestuur kunnen regels worden gesteld met betrekking tot de gronden waarop de in het eerste lid bedoelde aanwijzing kan worden gegeven, geschorst, ingetrokken dan wel gewijzigd. Aan een aanwijzing krachtens het eerste lid kunnen voorschriften worden verbonden. Onze Minister kan voor de uitvoering van de in het eerste en tweede lid bedoelde werkzaamheden maximumtarieven vaststellen. Op de ingevolge het eerste lid aangewezen instellingen is de Kaderwet zelfstandige bestuursorganen niet van toepassing, tenzij bij algemene maatregel van bestuur anders is bepaald."
