law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
BWBR0001867,Waterstaatswet 1900,Paragraaf1,,Artikel1,,,Overdracht of overneming van waterstaatswerken,,,Artikel 1,,"Het bij anderen in beheer of onderhoud brengen van waterstaatswerken die bij het Rijk in beheer of onderhoud zijn, alsmede het bij het Rijk in beheer of onderhoud brengen van waterstaatswerken die bij anderen dan het Rijk in beheer of onderhoud zijn dan wel die onbeheerd zijn, geschiedt bij wet. In afwijking van het eerste lid kunnen waterstaatswerken in beheer of onderhoud bij het Rijk, die niet van nationaal belang zijn, bij koninklijk besluit bij anderen in beheer of onderhoud worden gebracht, indien daaromtrent overeenstemming is bereikt tussen het Rijk en die anderen. In afwijking van het eerste lid kunnen waterstaatswerken in beheer of onderhoud bij anderen, die van nationaal belang zijn, bij koninklijk besluit bij het Rijk in beheer of onderhoud worden gebracht, indien daaromtrent overeenstemming is bereikt tussen het Rijk en die anderen. Een besluit als bedoeld in het tweede en derde lid geschiedt op gemeenschappelijke voordracht van Onze Minister met de uitvoering van deze wet belast en van Onze Minister van Financiën."
BWBR0001867,Waterstaatswet 1900,Paragraaf1,,Artikel2,,,Overdracht of overneming van waterstaatswerken,,,Artikel 2,,"De Gedeputeerde Staten kunnen, waterstaatswerken in beheer of onderhoud bij anderen dan het Rijk, de beheerders gehoord, zoomede onbeheerde waterstaatswerken in het beheer en onderhoud der provincie brengen. Zij, die van het onderhoud of het geven van bijdragen tot het onderhoud worden bevrijd, kunnen bij het besluit tot overneming in beheer en onderhoud bij de provincie worden verplicht tot afkoopbare jaarlijksche uitkeeringen, welke gezamenlijk niet hooger mogen worden gesteld, dan hetgeen per jaar voor behoorlijk onderhoud werd vereischt. Indien voor het gebruik van een waterstaatswerk, dat door de provincie in beheer en onderhoud wordt genomen, rechten worden geheven, wordt, behoudens het geval, dat ingevolge artikel 54 van de Wegenwet schadevergoeding wordt gegeven, wegens het gemis van de opbrengst der heffing schadevergoeding toegekend, welke in het besluit der Staten tot overneming in beheer en onderhoud wordt bepaald. Het in de beide vorige leden van dit artikel bepaalde is alleen van toepassing, indien omtrent de in het eerste lid bedoelde overneming geen overeenstemming is verkregen."
BWBR0001867,Waterstaatswet 1900,Paragraaf2,,Artikel3,,,"Voorziening in waterstaatsbelangen, bij gemis aan regeling door de bevoegde macht",,,Artikel 3,,"Wanneer de noodzakelijkheid tot voorziening in een waterstaatsbelang bestaat, en de tot regelen bevoegde macht in gebreke blijft tot regeling van dat belang over te gaan, kan eene wet de wijze bepalen, waarop in dat belang zal worden voorzien."
BWBR0001867,Waterstaatswet 1900,Paragraaf2,,Artikel4,,,"Voorziening in waterstaatsbelangen, bij gemis aan regeling door de bevoegde macht",,,Artikel 4,,"Indien Gedeputeerde Staten van twee of meer provincies niet of niet binnen redelijke termijn tot overeenstemming komen over de regeling van belangen van waterstaat die hen gemeenschappelijk aangaan omdat zij van mening verschillen over de noodzaak of de inhoud van de regeling, kan daarin bij algemene maatregel van bestuur worden voorzien. Artikel 27d, eerste tot en met vierde lid, van de Wet op de Raad van State is van overeenkomstige toepassing. Op overtreding van voorschriften, bij algemene maatregel van bestuur krachtens dit artikel gegeven, kunnen dezelfde straffen worden gesteld als provinciale staten krachtens de wet op overtreding van hun verordeningen en reglementen kunnen stellen. Alvorens een voordracht te doen tot een algemene maatregel van bestuur als bedoeld in het eerste lid, hoort Onze Minister van Verkeer en Waterstaat gedeputeerde staten van de desbetreffende provincies."
BWBR0001867,Waterstaatswet 1900,Paragraaf3,,Artikel5,,,Inrichting van den Rijkswaterstaatsdienst,,,Artikel 5,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf3a,,Artikel5a,,,Commissie van advies inzake de waterstaatswetgeving,,,Artikel 5a,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf4,,Artikel6,,,Bevoegdheid tot onderzoek van waterstaatswerken,,,Artikel 6,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf5,,Artikel7,,,Binnentreden van woningen,,,Artikel 7,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf5,,Artikel8,,,Binnentreden van woningen,,,Artikel 8,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf6,,Artikel9,,,"Voorzieningen ten behoeve van aanleg, onderhoud en verbetering van waterstaatswerken",,,Artikel 9,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf6,,Artikel10,,,"Voorzieningen ten behoeve van aanleg, onderhoud en verbetering van waterstaatswerken",,,Artikel 10,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf6,,Artikel11,,,"Voorzieningen ten behoeve van aanleg, onderhoud en verbetering van waterstaatswerken",,,Artikel 11,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf6,,Artikel12,,,"Voorzieningen ten behoeve van aanleg, onderhoud en verbetering van waterstaatswerken",,,Artikel 12,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf6,,Artikel12a,,,"Voorzieningen ten behoeve van aanleg, onderhoud en verbetering van waterstaatswerken",,,Artikel 12a,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf6,,Artikel12b,,,"Voorzieningen ten behoeve van aanleg, onderhoud en verbetering van waterstaatswerken",,,Artikel 12b,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf6a,,Artikel12c,,,"Voorzieningen betreffende beschadiging van waterstaatswerken, in beheer of onderhoud bij provincie, gemeente, waterschap",,,Artikel 12c,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf6a,,Artikel12d,,,"Voorzieningen betreffende beschadiging van waterstaatswerken, in beheer of onderhoud bij provincie, gemeente, waterschap",,,Artikel 12d,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf6a,,Artikel12e,,,"Voorzieningen betreffende beschadiging van waterstaatswerken, in beheer of onderhoud bij provincie, gemeente, waterschap",,,Artikel 12e,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf6a,,Artikel12f,,,"Voorzieningen betreffende beschadiging van waterstaatswerken, in beheer of onderhoud bij provincie, gemeente, waterschap",,,Artikel 12f,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf7,,Artikel13,,,Vervallen,,,Artikel 13,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf7,,Artikel14,,,Vervallen,,,Artikel 14,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf8,,Artikel15,,,Vervallen,,,Artikel 15,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf8,,Artikel16,,,Vervallen,,,Artikel 16,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf8,,Artikel17,,,Vervallen,,,Artikel 17,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf8,,Artikel18,,,Vervallen,,,Artikel 18,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf9,,Artikel19,,,Vervallen,,,Artikel 19,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf9,,Artikel20,,,Vervallen,,,Artikel 20,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf9,,Artikel21,,,Vervallen,,,Artikel 21,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf10,,Artikel22,,,Vervallen,,,Artikel 22,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf10,,Artikel23,,,Vervallen,,,Artikel 23,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf10,,Artikel24,,,Vervallen,,,Artikel 24,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf10,,Artikel25,,,Vervallen,,,Artikel 25,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf10,,Artikel26,,,Vervallen,,,Artikel 26,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf10,,Artikel27,,,Vervallen,,,Artikel 27,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf10,,Artikel28,,,Vervallen,,,Artikel 28,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf10,,Artikel29,,,Vervallen,,,Artikel 29,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf10,,Artikel30,,,Vervallen,,,Artikel 30,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf10,,Artikel31,,,Vervallen,,,Artikel 31,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf10,,Artikel32,,,Vervallen,,,Artikel 32,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf11,,Artikel33,,,Vervallen,,,Artikel 33,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf11,,Artikel34,,,Vervallen,,,Artikel 34,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf11,,Artikel35,,,Vervallen,,,Artikel 35,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf12,,Artikel36,,,Staking der uitvoering van werken en uitvoering van noodzakelijke werken,,,Artikel 36,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf12,,Artikel37,,,Staking der uitvoering van werken en uitvoering van noodzakelijke werken,,,Artikel 37,,"Gedeputeerde Staten kunnen bevelen staking der uitvoering van waterstaatswerken, die verricht wordt in strijd met het algemeen of provinciaal belang of met het belang van een ander waterschap dan dat, hetwelk de werken onderneemt. Deze bevoegdheid geldt niet ten aanzien van werken, welke door het Rijk worden ondernomen. In geval van provinciale werken kan Onze voornoemde Minister staking bevelen van de uitvoering wegens strijd met het algemeen belang."
BWBR0001867,Waterstaatswet 1900,Paragraaf12,,Artikel38,,,Staking der uitvoering van werken en uitvoering van noodzakelijke werken,,,Artikel 38,,"De uitvoering van noodzakelijke waterstaatswerken en voorzieningen, waaronder ook opruimingen worden verstaan, welke door de daartoe verplichten niet geschiedt, kan door Gedeputeerde Staten worden bevolen. Het bevel kan gegeven worden aan ieder die een waterstaatswerk in beheer of onderhoud heeft met uitzondering van het Rijk. Indien de in het eerste lid bedoelde verplichting op een provincie rust, wordt het bevel gegeven door Onze voornoemde Minister. Aan het bestuur eener gemeente kan het bevel niet worden gegeven, indien de verplichting alleen op zijne zorg voor de huishouding der gemeente steunt. Het bevel kan mede worden gegeven, indien de verplichting voortspruit uit eene gemeenschappelijke regeling door twee of meer gemeenten of waterschappen tot stand gebracht."
BWBR0001867,Waterstaatswet 1900,Paragraaf12,,Artikel39,,,Staking der uitvoering van werken en uitvoering van noodzakelijke werken,,,Artikel 39,,"Indien Gedeputeerde Staten van de hun in artikel 37 toegekende bevoegdheid, geen gebruik maken, kan Onze voornoemde Minister, Gedeputeerde Staten gehoord, de daar bedoelde bevelen geven. Het bepaalde in het voorgaande lid is eveneens van toepassing op het bevel bedoeld in artikel 38."
BWBR0001867,Waterstaatswet 1900,Paragraaf12,,Artikel40,,,Staking der uitvoering van werken en uitvoering van noodzakelijke werken,,,Artikel 40,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf12,,Artikel41,,,Staking der uitvoering van werken en uitvoering van noodzakelijke werken,,,Artikel 41,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf12,,Artikel41a,,,Staking der uitvoering van werken en uitvoering van noodzakelijke werken,,,Artikel 41a,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf13,,Artikel42,,,Middelen van executie,,,Artikel 42,,Onze Minister van Verkeer en Waterstaat is bevoegd tot oplegging van een last onder bestuursdwang ter handhaving van een door hem gegeven bevel als bedoeld in §12.
BWBR0001867,Waterstaatswet 1900,Paragraaf13,,Artikel42a,,,Middelen van executie,,,Artikel 42a,,Vervallen
BWBR0001867,Waterstaatswet 1900,Paragraaf13,,Artikel42b,,,Middelen van executie,,,Artikel 42b,,"Onze Minister van Verkeer en Waterstaat kan, ter handhaving van een door hen gegeven bevel als bedoeld in §12, aan gedeputeerde staten opdragen een last onder bestuursdwang op te leggen, dan wel zelf tot oplegging van een last onder bestuursdwang overgaan."
