law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
BWBR0002469,Wet op de kansspelen,TiteldeelI,,Artikel1,,,,,Algemene bepalingen,Artikel 1,,"Behoudens het in Titel Va van deze wet bepaalde is het verboden: gelegenheid te geven om mede te dingen naar prijzen of premies, indien de aanwijzing der winnaars geschiedt door enige kansbepaling waarop de deelnemers in het algemeen geen overwegende invloed kunnen uitoefenen, tenzij daarvoor ingevolge deze wet vergunning is verleend; de deelneming hetzij aan een onder a bedoelde gelegenheid, gegeven zonder vergunning ingevolge deze wet, hetzij aan een overeenkomstige gelegenheid, gegeven buiten het Rijk in Europa, te bevorderen, daartoe middelen te verschaffen of daartoe voor openbaarmaking of verspreiding bestemde stukken in voorraad te hebben; gebruik te maken van een onder a bedoelde gelegenheid, wetende dat voor het geven daarvan geen vergunning ingevolge deze wet is verleend; opzettelijk in strijd met de waarheid het vermoeden te wekken dat voor een gelegenheid als onder a bedoeld ingevolge deze wet vergunning is verleend, of dat aan de verleende vergunning geen voorschrift of niet al de gestelde voorschriften zijn verbonden. Het is verboden te handelen in strijd met de aan de verleende vergunning verbonden voorschriften. Het verbod, bedoeld in het eerste lid, onder c, is niet van toepassing ten aanzien van de ambtenaren en personen, bedoeld in artikel 34, eerste lid, bij de rechtmatige uitoefening van de bevoegdheid, bedoeld in artikel 34c."
BWBR0002469,Wet op de kansspelen,TiteldeelI,,Artikel1a,,,,,Algemene bepalingen,Artikel 1a,,"Onder een gelegenheid als bedoeld in artikel 1, eerste lid, onder a, wordt tevens begrepen het piramidespel en poker. Onder het piramidespel wordt verstaan een gelegenheid waarbij deelnemers een goed afgeven of een verplichting aangaan teneinde daaruit een voordeel te verwerven dat geheel of ten dele afhankelijk is van de afgifte van een goed of het aangaan van een verplichting door latere deelnemers."
BWBR0002469,Wet op de kansspelen,TiteldeelI,,Artikel1b,,,,,Algemene bepalingen,Artikel 1b,,"Het is verboden om op een open televisieprogrammakanaal als bedoeld in artikel 1.1, eerste lid, van de Mediawet 2008, programma’s aan te laten bieden waarin gelegenheid wordt geboden om deel te nemen aan een kansspel als bedoeld in artikel 1, onder a, van deze wet. Het is een publieke media-instelling of een commerciële media-instelling als bedoeld in artikel 1.1, eerste lid, van de Mediawet 2008, verboden televisieprogramma’s uit te zenden waarin gelegenheid wordt geboden om deel te nemen aan een kansspel als bedoeld in artikel 1, onder a, van deze wet."
BWBR0002469,Wet op de kansspelen,TiteldeelI,,Artikel2,,,,,Algemene bepalingen,Artikel 2,,"Artikel 1 is niet van toepassing op: gelegenheden als daarin bedoeld, die noch voor het publiek zijn opengesteld, noch bedrijfsmatig worden gegeven; levensverzekeringen, aangegaan met inachtneming van de daarvoor geldende wettelijke bepalingen; door een publiekrechtelijk lichaam tegen een niet hogere dan de parikoers voor het publiek opengestelde werkelijke geldleningen, die een jaarlijkse en jaarlijks ter beschikking te stellen rente geven, niet lager dan een door Onze Minister van Financiën vast te stellen percentage, terwijl aan de schuldbewijzen van die leningen bijkomstig een kans op het winnen van premies is verbonden."
BWBR0002469,Wet op de kansspelen,TiteldeelI,,Artikel3,,,,,Algemene bepalingen,Artikel 3,,"Tenzij deze wet anders bepaalt kan voor een gelegenheid als in artikel 1, onder a, bedoeld vergunning worden verleend, indien deze gelegenheid wordt opengesteld uitsluitend ten einde met de opbrengst daarvan enig algemeen belang te dienen. De vergunning wordt verleend door burgemeester en wethouders van de gemeente waar de aanwijzing van de winnaars zal geschieden, indien de prijzen en premies gezamenlijk geen grotere waarde hebben dan € 4500 en bij een grotere waarde door de raad van bestuur, bedoeld in artikel 33a. Het eerste lid is niet van toepassing voor gelegenheden, waarbij de spelers gemeenschappelijk aan een kansspel kunnen deelnemen. Het eerste lid is niet van toepassing op piramidespelen. Paragraaf 4.1.3.3. van de Algemene wet bestuursrecht is van toepassing op de vergunning, bedoeld in het eerste lid en, voorzover de vergunning door de raad van bestuur, bedoeld in artikel 33a wordt verleend, deze betrekking heeft op een incidenteel kansspel."
BWBR0002469,Wet op de kansspelen,TiteldeelI,,Artikel4,,,,,Algemene bepalingen,Artikel 4,,"Onze Ministers van Veiligheid en Justitie en van Financiën kunnen aan een rechtspersoon met volledige rechtsbevoegdheid vergunning verlenen tot het openstellen van een tegen een niet hogere dan de parikoers uit te geven werkelijke geldlening, die een jaarlijkse en jaarlijks ter beschikking te stellen rente geeft, niet lager dan een door Onze Minister van Financiën vast te stellen percentage, terwijl aan de schuldbewijzen van die lening bijkomstig de kans op het winnen van premies is verbonden. Een vergunning als in lid 1 bedoeld kan alleen worden verleend voor geldleningen, uit te geven teneinde met het geplaatste geld enig algemeen belang te dienen."
BWBR0002469,Wet op de kansspelen,TiteldeelI,,Artikel4a,,,,,Algemene bepalingen,Artikel 4a,,"De houders van vergunningen op grond van deze wet treffen de maatregelen en voorzieningen die nodig zijn om verslaving aan de door hen georganiseerde spelen zoveel mogelijk te voorkomen. De houders van vergunningen op grond van deze wet geven op zorgvuldige en evenwichtige wijze vorm aan wervings- en reclameactiviteiten waarbij in het bijzonder wordt gewaakt tegen onmatige deelneming. Bij wervings- en reclameactiviteiten voor kansspelen maakt een houder van een vergunning in ieder geval geen gebruik van persoonsgegevens die hij heeft verwerkt in het kader van deelname van die personen aan een ander kansspel als bedoeld in deze wet. Onder zorgvuldige en evenwichtige wervings- en reclameactiviteiten als bedoeld in het tweede lid wordt in ieder geval verstaan dat wervings- en reclameactiviteiten niet misleidend zijn en dat bij deze activiteiten; bij iedere activiteit afzonderlijk wordt gewezen op de risico’s van onmatige deelneming aan kansspelen door middel van het tonen van een tekst met een dergelijke strekking, opgesteld in samenspraak met representatieve en onafhankelijke organisaties die tot doel hebben verslaving aan kansspelen te beperken en te voorkomen; aangegeven wordt wat de statistische kans is op het winnen van een prijs, en wordt aangegeven of er sprake is van eenmalige deelneming dan wel doorlopende deelneming tot wederopzegging. Wervings- en reclameactiviteiten worden in ieder geval geacht misleidend als bedoeld in het derde lid te zijn indien daarin informatie wordt verstrekt die: de indruk wekt dat de consument al een prijs heeft gewonnen of zal winnen, of de indruk wekt dat de consument door het verrichten van een bepaalde handeling een prijs zal winnen of een ander soortgelijk voordeel zal behalen terwijl daarop slechts een kans bestaat. Bij of krachtens algemene maatregel van bestuur kunnen regels worden gesteld met betrekking tot het eerste tot en met het vierde lid. De in het vijfde lid bedoelde regels kunnen onder meer betrekking hebben op: de inhoud van wervings- en reclameactiviteiten; de doelgroepen waarop zodanige activiteiten zijn gericht; de hoeveelheid, de tijdsduur en het tijdstip, en de wijze waarop en de plaats waar wervings- en reclameuitingen worden gedaan. De voordracht voor een krachtens het vijfde lid vast te stellen algemene maatregel van bestuur wordt niet eerder gedaan dan vier weken nadat het ontwerp aan beide kamers der Staten-Generaal is overgelegd."
BWBR0002469,Wet op de kansspelen,TiteldeelI,,Artikel4b,,,,,Algemene bepalingen,Artikel 4b,,"In verband met het voorkomen van witwassen en het financieren van terrorisme staan de betrouwbaarheid en de geschiktheid van de houder van een vergunning op grond van deze wet, van de personen die zijn beleid bepalen of mede bepalen en van zijn uiteindelijke belanghebbende buiten twijfel. Bij of krachtens algemene maatregel van bestuur kunnen nadere regels worden gesteld met betrekking tot het eerste lid. Het eerste lid is niet van toepassing op de houders van een vergunning waaraan: ingevolge artikel 1b, eerste lid, van de Wet ter voorkoming van witwassen en financieren van terrorisme een vrijstelling is verleend; bij of krachtens deze wet vergelijkbare eisen in verband met het voorkomen van witwassen en financieren van terrorisme worden gesteld."
BWBR0002469,Wet op de kansspelen,TiteldeelI,,Artikel4c,,,,,Algemene bepalingen,Artikel 4c,,"Een vergunning die ingevolge deze wet door de raad van bestuur, bedoeld in artikel 33a, is verleend voor een gelegenheid als bedoeld in artikel 1, eerste lid, onderdeel a, of voor het verrichten van activiteiten als bedoeld in artikel 7a, 30b of 30h en waarop de Wet ter voorkoming van witwassen en financieren van terrorisme van toepassing is, kan worden ingetrokken indien de vergunninghouder niet of niet meer voldoet aan de bij of krachtens die wet gestelde regels. Een vergunning die ingevolge deze wet is verleend door een ander bestuursorgaan dan de raad van bestuur, bedoeld in artikel 33a, kan worden ingetrokken na een daartoe strekkend advies van de raad van bestuur waaruit volgt dat toepassing moet worden gegeven aan het bepaalde in het eerste lid."
BWBR0002469,Wet op de kansspelen,TiteldeelI,,Artikel5,,,,,Algemene bepalingen,Artikel 5,,"Bij of krachtens algemene maatregel van bestuur worden regels gesteld met betrekking tot de gronden waarop een aanvraag tot het verlenen of wijzigen van een vergunning als bedoeld in de artikelen 3 en 4 kan worden afgewezen. De aanvraag tot het verlenen of wijzigen van een vergunning kan in ieder geval worden afgewezen en de vergunning kan in ieder geval worden ingetrokken in het geval en onder de voorwaarden, bedoeld in artikel 3 van de Wet bevordering integriteitsbeoordelingen door het openbaar bestuur. Voordat de aanvraag wordt afgewezen of de vergunning wordt ingetrokken, kan het Bureau bevordering integriteitsbeoordelingen door het openbaar bestuur, bedoeld in artikel 8 van de Wet bevordering integriteitsbeoordelingen door het openbaar bestuur, om een advies als bedoeld in artikel 9 van die wet worden gevraagd. De vergunning kan worden verleend onder een beperking verband houdend met de aard en de organisatie van de kansspelen. Aan de vergunning kunnen voorschriften worden verbonden in het belang van de verantwoorde, betrouwbare en controleerbare organisatie van de kansspelen en de afdracht van de opbrengst. De beperkingen en voorschriften kunnen worden gewijzigd. De vergunning kan in ieder geval worden ingetrokken, indien: de gegevens, die met het oog op de verkrijging van de vergunning zijn verstrekt, zodanig onjuist of onvolledig zijn gebleken dat op de aanvraag een andere beslissing zou zijn gegeven indien bij de beoordeling daarvan de juiste en volledige gegevens bekend waren geweest; niet of niet meer wordt voldaan aan de voorwaarden voor de verlening van de vergunning; een aan de vergunning verbonden voorschrift of een beperking waaronder de vergunning is verleend, is overtreden; onvoldoende medewerking is verleend aan het toezicht op de naleving en de handhaving van de bij of krachtens deze wet en de Wet op de kansspelbelasting gestelde voorschriften. De vergunning kan worden geschorst op grond van ernstige vermoedens dat er grond bestaat om de vergunning in te trekken. De vergunning is niet overdraagbaar. Bij of krachtens de algemene maatregel van bestuur, bedoeld in het eerste lid, kunnen tevens regels worden gesteld met betrekking tot: de termijn waarbinnen een beschikking op de aanvraag omtrent een vergunning als bedoeld in de artikelen 3 en 4 wordt gegeven; de geldigheidsduur van de vergunning; de beperkingen en voorschriften, bedoeld in het derde lid; de intrekking en schorsing van de vergunning; de organisatie van de kansspelen; en de verplichtingen van de vergunninghouder."
