law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
BWBR0035254,Wet werk en zekerheid,Hoofdstuk1,Wijzigingen in verband met hervorming flexibele arbeid en ontslagrecht,ArtikelI,,,,,,Artikel I,,Wijzigt het Burgerlijk Wetboek Boek 7.
BWBR0035254,Wet werk en zekerheid,Hoofdstuk1,Wijzigingen in verband met hervorming flexibele arbeid en ontslagrecht,ArtikelII,,,,,,Artikel II,,Wijzigt het Burgerlijk Wetboek Boek 2.
BWBR0035254,Wet werk en zekerheid,Hoofdstuk1,Wijzigingen in verband met hervorming flexibele arbeid en ontslagrecht,ArtikelIII,,,,,,Artikel III,,"Het Buitengewoon Besluit Arbeidsverhoudingen 1945 wordt ingetrokken, met dien verstande dat voor de verschillende artikelen of onderdelen van de artikelen van het Buitengewoon Besluit Arbeidsverhoudingen 1945 bij koninklijk besluit het tijdstip waarop deze vervallen verschillend kan worden gesteld."
BWBR0035254,Wet werk en zekerheid,Hoofdstuk1,Wijzigingen in verband met hervorming flexibele arbeid en ontslagrecht,ArtikelIV,,,,,,Artikel IV,,Wijzigt de Wet melding collectief ontslag.
BWBR0035254,Wet werk en zekerheid,Hoofdstuk1,Wijzigingen in verband met hervorming flexibele arbeid en ontslagrecht,ArtikelV,,,,,,Artikel V,,Wijzigt de Wet structuur uitvoeringsorganisatie werk en inkomen. Dit onderdeel is nog niet inwerking getreden
BWBR0035254,Wet werk en zekerheid,Hoofdstuk1,Wijzigingen in verband met hervorming flexibele arbeid en ontslagrecht,ArtikelVI,,,,,,Artikel VI,,Wijzigt de Faillissementswet.
BWBR0035254,Wet werk en zekerheid,Hoofdstuk1,Wijzigingen in verband met hervorming flexibele arbeid en ontslagrecht,ArtikelVII,,,,,,Artikel VII,,Wijzigt de Wet op de rechtsbijstand.
BWBR0035254,Wet werk en zekerheid,Hoofdstuk1,Wijzigingen in verband met hervorming flexibele arbeid en ontslagrecht,ArtikelVIII,,,,,,Artikel VIII,,Wijzigt de Wet personenvervoer 2000.
BWBR0035254,Wet werk en zekerheid,Hoofdstuk1,Wijzigingen in verband met hervorming flexibele arbeid en ontslagrecht,ArtikelIX,,,,,,Artikel IX,,Wijzigt de Wet sociale werkvoorziening.
BWBR0035254,Wet werk en zekerheid,Hoofdstuk1,Wijzigingen in verband met hervorming flexibele arbeid en ontslagrecht,ArtikelX,,,,,,Artikel X,,Wijzigt de Noodwet arbeidsvoorziening.
