law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
BWBR0042284,Waarborgwet 2019,Hoofdstuk1,Begripsbepalingen,Artikel1,,,,,,Artikel 1,,"In deze wet en de daarop berustende bepalingen wordt verstaan onder: deel: te onderscheiden bestanddeel of onderdeel van een voorwerp met dien verstande dat een legering van edelmetaal als één deel wordt beschouwd; edelmetaal: platina, goud, palladium of zilver; edelmetalen voorwerp: sieraad, edelsmidswerk, uurwerk of ander object dat geheel of gedeeltelijk van edelmetaal of van een legering van edelmetaal is vervaardigd; gehalte: hoeveelheid van een bepaald edelmetaal uitgedrukt in duizendsten van de totale massa van de betrokken legering; gehalteproef: onderzoek van een voorwerp op het gehalte aan edelmetaal; gehaltemerk: gehaltemerk dat ingevolge wettelijke voorschriften bestemd is of op enig tijdstip bestemd is geweest om het gehalte van platina, gouden, palladium of zilveren voorwerpen te waarborgen; gouden voorwerp: edelmetalen voorwerp met een gehalte aan goud dat niet lager is dan 585 duizendsten; Kaderwet:
        Kaderwet zelfstandige bestuursorganen; legering van edelmetaal: vaste stof die bestaat uit een mengsel van ten minste één edelmetaal met andere metalen of elementen; nationale accreditatie-instantie: nationale accreditatie-instantie als bedoeld in artikel 4 van de verordening (EG) nr. 765/2008 van het Europees Parlement en de Raad van de Europese Unie van 9 juli 2008 tot vaststelling van de eisen inzake accreditatie en markttoezicht betreffende het verhandelen van producten en tot intrekking van Verordening (EG) nr. 339/93 (PbEU 2008, L 218); ondernemer: degene die in de uitoefening van een beroep of bedrijf edelmetalen voorwerpen vervaardigt, bewerkt, doet vervaardigen of bewerken, uitgezonderd degene die in loondienst deze voorwerpen vervaardigt of bewerkt; in de uitoefening van een beroep of bedrijf handel drijft met edelmetalen voorwerpen, waarbij onder handel drijven mede wordt verstaan actief bemiddelen bij het tot stand brengen van overeenkomsten van koop en verkoop van die voorwerpen; Onze Minister: Onze Minister van Economische Zaken en Klimaat; palladium voorwerp: edelmetalen voorwerp met een gehalte aan palladium dat niet lager is dan 500 duizendsten; platina voorwerp: edelmetalen voorwerp met een gehalte aan platina dat niet lager is dan 850 duizendsten; verantwoordelijkheidsteken: het ingevolge wettelijke voorschriften als zodanig geregistreerde merk van de ondernemer die het edelmetalen voorwerp heeft vervaardigd of bewerkt dan wel van de ondernemer voor wie het voorwerp is bestemd; Verdrag: op 15 november 1972 te Wenen tot stand gekomen Verdrag inzake het onderzoek en de stempeling van edelmetalen werken (Trb. 1991, 16); waarborgen: onderzoeken en bepalen van het gehalte aan edelmetaal van een voorwerp en het aanbrengen van het daarbij passende gehaltemerk op dat voorwerp; waarborginstelling: krachtens artikel 4, eerste lid, door Onze Minister aangewezen rechtspersoon; zilveren voorwerp: edelmetalen voorwerp met een gehalte aan zilver dat niet lager is dan 800 duizendsten."
BWBR0042284,Waarborgwet 2019,Hoofdstuk2,"De verplichting tot waarborgen, de waarborginstellingen en het aanbrengen van merken",Paragraaf2.1,,Artikel2,De verplichting tot waarborgen,,,Artikel 2,,"Een ondernemer is verplicht een platina, gouden of zilveren voorwerp te laten waarborgen voordat het in Nederland in de handel wordt gebracht, tenzij het voorwerp reeds beschikt over een gehaltemerk. Bij algemene maatregel van bestuur wordt vastgesteld beneden welke massa aan platina, goud of zilver een voorwerp niet behoeft te worden gewaarborgd. Voor de verschillende edelmetalen kan die ondergrens verschillend worden vastgesteld. Bij ministeriële regeling wordt geregeld welke categorieën van voorwerpen zijn uitgezonderd van de verplichting, bedoeld in het eerste lid. De verplichting, bedoeld in het eerste lid, is mede van toepassing op een voorwerp waarvan het reeds aangebrachte gehaltemerk niet langer leesbaar is."
BWBR0042284,Waarborgwet 2019,Hoofdstuk2,"De verplichting tot waarborgen, de waarborginstellingen en het aanbrengen van merken",Paragraaf2.1,,Artikel3,De verplichting tot waarborgen,,,Artikel 3,,"Met de waarborging, vereist op grond van artikel 2, eerste lid, wordt gelijkgesteld de waarborging door een onafhankelijke waarborginstelling in een andere lidstaat van de Europese Unie dan wel in een staat, niet zijnde een lidstaat van de Europese Unie, die partij is bij een daartoe strekkend of mede daartoe strekkend verdrag dat Nederland bindt, mits het desbetreffende gehaltemerk op grond van aldaar geldende wettelijke voorschriften wordt erkend en de waarborging een beschermingsniveau biedt dat ten minste gelijkwaardig is aan het niveau dat met de nationale waarborging wordt nagestreefd."
BWBR0042284,Waarborgwet 2019,Hoofdstuk2,"De verplichting tot waarborgen, de waarborginstellingen en het aanbrengen van merken",Paragraaf2.2,,Artikel4,Waarborginstellingen,,,Artikel 4,,"Onze Minister wijst een of meer rechtspersonen aan die tot taak hebben om overeenkomstig het bij of krachtens deze wet bepaalde: aangeboden voorwerpen te waarborgen op hun gehalte aan platina, goud, palladium of zilver; ter waarborging aangeboden platina, gouden, palladium of zilveren voorwerpen te voorzien van andere merken, indien dat voortvloeit uit het bepaalde bij en krachtens deze wet. Onze Minister wijst uitsluitend een rechtspersoon aan indien naar zijn oordeel bij en door de betrokken rechtspersoon is verzekerd dat de rechtspersoon de in het eerste lid bedoelde taken naar behoren en op deskundige en onafhankelijke wijze zal vervullen. Een waarborginstelling beschikt over een accreditatie van de Stichting Raad voor Accreditatie, genoemd in artikel 2, eerste lid, van de Wet aanwijzing nationale accreditatie-instantie, of van een andere nationale accreditatie-instantie die het vertrouwen rechtvaardigt dat de waarborginstelling haar taken vervult overeenkomstig de eisen, bedoeld in het tweede lid. Bij ministeriële regeling worden nadere regels gesteld over de normen waarop wordt geaccrediteerd. Onze Minister kan een besluit tot aanwijzing schorsen of intrekken, indien de betrokken waarborginstelling daarom verzoekt, dan wel indien zij een of meer van de in het eerste lid bedoelde taken naar het oordeel van Onze Minister niet naar behoren vervult of niet meer voldoet aan de bij of krachtens het tweede en derde lid gestelde eisen. Een besluit tot schorsing kan betrekking hebben op één of meer van de in het eerste lid genoemde taken. Aan een schorsing kunnen voorschriften worden verbonden. Artikel 10:44 van de Algemene wet bestuursrecht is van toepassing op een besluit tot schorsing als bedoeld in het vierde lid. Onze Minister doet van een besluit tot aanwijzing als bedoeld in het eerste lid en van een besluit tot schorsing of intrekking van een aanwijzing mededeling in de Staatscourant. Indien er sprake is van meerdere waarborginstellingen, kan Onze Minister regels stellen ter coördinatie van de uitvoering van de door waarborginstellingen op grond van het bepaalde bij of krachtens deze wet te verrichten taken en werkzaamheden. De vaststelling of wijziging van de statuten van een waarborginstelling behoeft de goedkeuring van Onze Minister. Onze Minister kan de goedkeuring uitsluitend onthouden, indien de statuten na de vaststelling of wijziging naar zijn oordeel onvoldoende zouden zijn afgestemd op de in het eerste en tweede lid bedoelde taken en eisen. De Kaderwet is van toepassing op waarborginstellingen met inbegrip van de artikelen 26 tot en met 32, 34 en 35, eerste lid, van die wet. Artikel 22 van de Kaderwet is niet van toepassing. In aanvulling op artikel 27 van de Kaderwet dient een waarborginstelling in de begroting tevens expliciet inzicht te bieden in aspecten die van belang zijn voor de continuïteit van de waarborginstelling. De jaarrekening, bedoeld in artikel 35, eerste lid, van de Kaderwet gaat vergezeld van een verklaring omtrent de getrouwheid van de rechtmatige inning en besteding van de middelen voor de wettelijke taken, afgegeven door een door de waarborginstelling aangewezen accountant als bedoeld in artikel 393, eerste lid, van Boek 2 van het Burgerlijk Wetboek. Artikel 35, tweede lid, tweede volzin, van de Kaderwet is van toepassing. De accountant, bedoeld in het twaalfde lid, doet bij de jaarrekening verslag van zijn bevindingen ten aanzien van de wijze waarop de waarborginstelling rekening houdt met de aspecten die van belang zijn voor de continuïteit van de waarborginstelling, bedoeld in het elfde lid. Onze Minister kan bepalen dat de jaarrekening tevens vergezeld gaat van een verslag van de accountant van zijn bevindingen over de vraag of het beheer en de organisatie van de waarborginstelling voldoen aan de eisen van doelmatigheid."
BWBR0042284,Waarborgwet 2019,Hoofdstuk2,"De verplichting tot waarborgen, de waarborginstellingen en het aanbrengen van merken",Paragraaf2.2,,Artikel5,Waarborginstellingen,,,Artikel 5,,"De kosten die samenhangen met het verrichten van werkzaamheden en diensten door een waarborginstelling op grond van het bepaalde bij of krachtens deze wet, worden door de waarborginstelling ten laste gebracht van de betrokken ondernemer. Een waarborginstelling legt jaarlijks vóór 1 oktober de vanaf 1 januari daarop volgend aan de ondernemer te berekenen tarieven voor de werkzaamheden, bedoeld in de artikelen 4, eerste lid, onderdeel a, 8, eerste en tweede lid, 9, tweede lid, 16, eerste lid, 17, eerste lid, 18, eerste lid, en 40, tweede lid, ter goedkeuring aan Onze Minister voor. De tarieven worden na goedkeuring door de waarborginstelling in de Staatscourant bekendgemaakt. Onverminderd artikel 17 van de Kaderwet kan Onze Minister goedkeuring als bedoeld in het tweede lid weigeren indien de tarieven hoger zijn dan, uitgaande van een redelijke toerekening van de aan het uitvoeren van de betreffende werkzaamheden verbonden kosten, noodzakelijk is. Het besluit omtrent goedkeuring van de vanaf 1 januari te rekenen tarieven, bedoeld in het tweede lid, eerste volzin, wordt uiterlijk 30 november daaraan voorafgaand bekendgemaakt. Indien de vanaf 1 januari te berekenen tarieven niet vóór 1 december daaraan voorafgaand zijn goedgekeurd, kan Onze Minister de tarieven zelf vaststellen. Van een besluit tot vaststelling van tarieven als bedoeld in het vijfde lid, wordt door Onze Minister mededeling gedaan door plaatsing in de Staatscourant. Een waarborginstelling kan de tarieven, bedoeld in het tweede lid, gedurende het jaar waarvoor zij gelden, wijzigen. Een wijziging van tarieven wordt ter goedkeuring aan Onze Minister voorgelegd. Het tweede lid, tweede volzin, alsmede het derde lid zijn van toepassing. Het besluit omtrent goedkeuring van een wijziging van de tarieven, bedoeld in het zevende lid, wordt uiterlijk acht weken nadat de waarborginstelling de wijziging ter goedkeuring aan Onze Minister heeft voorgelegd, bekendgemaakt."
BWBR0042284,Waarborgwet 2019,Hoofdstuk2,"De verplichting tot waarborgen, de waarborginstellingen en het aanbrengen van merken",Paragraaf2.2,,Artikel6,Waarborginstellingen,,,Artikel 6,,"Met het oog op de goedkeuring, bedoeld in artikel 29, eerste lid, van de Kaderwet, zendt een waarborginstelling jaarlijks voor 1 oktober de door haar vastgestelde begroting aan Onze Minister. Indien de begroting van een waarborginstelling niet is goedgekeurd voor aanvang van het kalenderjaar waarop de begroting betrekking heeft, kan Onze Minister de betreffende waarborginstelling machtigen uitgaven te doen uit die posten waartegen hij geen bedenking heeft."
BWBR0042284,Waarborgwet 2019,Hoofdstuk2,"De verplichting tot waarborgen, de waarborginstellingen en het aanbrengen van merken",Paragraaf2.3,,Artikel7,De merken,,,Artikel 7,,"Het laagste gehalte dat door een gehaltemerk wordt gewaarborgd, is: voor platina voorwerpen: 850 duizendsten; voor gouden voorwerpen: 585 duizendsten; voor zilveren voorwerpen: 800 duizendsten. Hogere gehalten die door een gehaltemerk worden gewaarborgd, worden vastgesteld bij ministeriële regeling. Platina, gouden en zilveren voorwerpen die in voltooide staat worden aangeboden en waarvan naar het oordeel van een waarborginstelling het gehalte niet met voldoende zekerheid kan worden vastgesteld zonder beschadiging van het desbetreffende voorwerp, worden, met inachtneming van een gehaltespeling van ten hoogste twintig duizendsten, gewaarborgd op de in het eerste lid genoemde of krachtens het tweede lid vastgestelde gehalten met anders vormgegeven gehaltemerken dan de gehaltemerken die worden gebruikt indien het gehalte met voldoende zekerheid kan worden vastgesteld. Bij ministeriële regeling worden de gehaltemerken vastgesteld en nadere regels gesteld over het gebruik ervan."
BWBR0042284,Waarborgwet 2019,Hoofdstuk2,"De verplichting tot waarborgen, de waarborginstellingen en het aanbrengen van merken",Paragraaf2.3,,Artikel8,De merken,,,Artikel 8,,"Behalve van het gehaltemerk, voorziet een waarborginstelling ter waarborging aangeboden gouden, zilveren en platina voorwerpen tevens van het verantwoordelijkheidsteken, indien een dergelijk merk nog ontbreekt op het voorwerp. Op verzoek van de aanbieder voorziet een waarborginstelling een ter waarborging aangeboden gouden, zilveren of platina voorwerp tevens van: het jaarlettermerk; het merk van de betrokken waarborginstelling. Bij ministeriële regeling worden de merken, bedoeld in het eerste en tweede lid, vastgesteld en kunnen regels worden gesteld over het gebruik ervan."
BWBR0042284,Waarborgwet 2019,Hoofdstuk2,"De verplichting tot waarborgen, de waarborginstellingen en het aanbrengen van merken",Paragraaf2.3,,Artikel9,De merken,,,Artikel 9,,Voor registratie als verantwoordelijkheidsteken behoeft een ontwerpverantwoordelijkheidsteken de goedkeuring van een waarborginstelling. Een waarborginstelling geeft een beschikking omtrent goedkeuring op aanvraag van de betrokken ondernemer. De waarborginstelling onthoudt haar goedkeuring indien: het verantwoordelijkheidsteken niet meerdere letters bevat; of het verantwoordelijkheidsteken gelijk is aan dat van een andere ondernemer.
BWBR0042284,Waarborgwet 2019,Hoofdstuk2,"De verplichting tot waarborgen, de waarborginstellingen en het aanbrengen van merken",Paragraaf2.3,,Artikel10,De merken,,,Artikel 10,,"Na de goedkeuring, bedoeld in artikel 9, eerste lid, wordt het goedgekeurde teken opgenomen in het register van verantwoordelijkheidstekens. Het register wordt beheerd door Onze Minister of een daartoe door Onze Minister aangewezen waarborginstelling. Indien de goedkeurende waarborginstelling niet de beheerder is van het register, zendt zij het goedgekeurde teken zo spoedig mogelijk ter registratie aan de beheerder."
