law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
BWBR0002755,Landbouwkwaliteitswet,Artikel1,,,,,,,,Artikel 1,,"Voor de toepassing van het bepaalde bij of krachtens deze wet wordt verstaan onder: Onze Minister: Onze Minister van Landbouw, Natuur en Voedselkwaliteit; landbouw: akkerbouw, weidebouw, tuinbouw – daaronder begrepen fruitteelt en het kweken van bomen, bloemen en bloembollen –, teelt van griendhout en elke andere vorm van bodemcultuur met inbegrip van bosbouw; produkten: alle voortbrengselen van de landbouw, alsmede de bij be- of verwerking daarvan verkregen voortbrengselen, derivaten en afvallen; college: het College van Beroep voor het bedrijfsleven; landbouwkwaliteitsbesluit: een algemene maatregel van bestuur, bedoeld in artikel 2; controle-instelling: een privaatrechtelijke rechtspersoon met volledige rechtsbevoegdheid, bedoeld in artikel 8; verordening (EU) 1151/2012: verordening (EU) nr. 1151/2012 van het Europees Parlement en de Raad van 21 november 2012 inzake kwaliteitsregelingen voor landbouwproducten en levensmiddelen (PbEU 2012, L 343); geografische aanduiding: geografische aanduiding als bedoeld in artikel 5, tweede lid, van verordening (EU) 1151/2012; geografische oorsprongsbenaming: oorsprongsbenaming als bedoeld in artikel 5, eerste lid, van verordening (EU) 1151/2012; houder van een geografische aanduiding of geografische oorsprongsbenaming: een natuurlijke persoon of rechtspersoon, die op grond van verordening (EU) 1151/2012 gerechtigd is een geografische aanduiding of geografische oorsprongsbenaming te bezigen; verordening (EU) 2017/625: Verordening (EU) 2017/625 van het Europees Parlement en de Raad van 15 maart 2017 betreffende officiële controles en andere officiële activiteiten die worden uitgevoerd om de toepassing van de levensmiddelen- en diervoederwetgeving en van de voorschriften inzake diergezondheid, dierenwelzijn, plantgezondheid en gewasbeschermingsmiddelen te waarborgen, tot wijziging van de Verordeningen (EG) nr. 999/2001, (EG) nr. 396/2005, (EG) nr. 1069/2009, (EG) nr. 1107/2009, (EU) nr. 1151/2012, (EU) nr. 652/2014, (EU) 2016/429 en (EU) 2016/2031 van het Europees Parlement en de Raad, de Verordeningen (EG) nr. 1/2005 en (EG) nr. 1099/2009 van de Raad en de Richtlijnen 98/58/EG, 1999/74/EG, 2007/43/EG, 2008/119/EG en 2008/120/EG van de Raad, en tot intrekking van de Verordeningen (EG) nr. 854/2004 en (EG) nr. 882/2004 van het Europees Parlement en de Raad, de Richtlijnen 89/608/EEG, 89/662/EEG, 90/425/EEG, 91/496/EEG, 96/23/EG, 96/93/EG en 97/78/EG van de Raad en Besluit 92/438/EEG van de Raad (verordening officiële controles) (PbEU 2017, L 95)."
BWBR0002755,Landbouwkwaliteitswet,Artikel2,,,,,,,,Artikel 2,,"Bij of krachtens algemene maatregel van bestuur kunnen ter bevordering van de afzet regelen worden gesteld betreffende de kwaliteit van produkten. Deze regelen kunnen betrekking hebben op de oorsprong, de hoedanigheid, de sortering, de verzorging, de verpakking, de vorm, de afwerking, de aanduiding, de maat en het gewicht van produkten. Bij of krachtens een algemene maatregel van bestuur, in het eerste lid bedoeld, kunnen tevens regelen worden gesteld inzake de inrichting en het gebruik, met betrekking tot produkten, van bedrijfsgebouwen en vervoermiddelen; het gebruik en verbruik, met betrekking tot produkten, van toevoegingen, grond- en hulpstoffen; de be- en verwerkingswijzen van produkten; het gebruik, met betrekking tot produkten, van machines, werktuigen en gereedschappen; de hoedanigheid en het gebruik van verpakkingsmiddelen voor produkten; de registratie van de onder die maatregel vallende betrokkenen. Een voordracht tot vaststelling, wijziging of intrekking van een algemene maatregel van bestuur, in het eerste lid bedoeld, wordt Ons gedaan door Onze Minister en Onze Ministers, wie het mede aangaat, tezamen."
BWBR0002755,Landbouwkwaliteitswet,Artikel3,,,,,,,,Artikel 3,,"Bij of krachtens een landbouwkwaliteitsbesluit kan worden voorzien in het verlenen van vrijstelling, en, op aanvrage, ontheffing van hetgeen bij of krachtens dat besluit is geregeld. Aan vrijstellingen en ontheffingen, bedoeld in het eerste lid, kunnen voorschriften worden verbonden. Zij kunnen onder beperkingen worden verleend."
BWBR0002755,Landbouwkwaliteitswet,Artikel4,,,,,,,,Artikel 4,,"Bij landbouwkwaliteitsbesluit worden één of meer bevoegde autoriteiten als bedoeld in artikel 3, derde lid, van verordening (EU) 2017/625 aangewezen voor zover het betreft het gebied, genoemd in artikel 1, tweede lid, onderdelen i en j, van verordening (EU) 2017/625. Bij landbouwkwaliteitsbesluit kan een controleautoriteit als bedoeld in artikel 3, vierde lid, van verordening (EU) 2017/625 worden aangewezen. Bij ministeriële regeling kunnen regels worden gesteld voor zover dat voor een goede uitvoering van het bepaalde bij of krachtens de artikelen 25 en 26 van verordening (EU) 2017/625 noodzakelijk is. De voordracht voor een krachtens het eerste en tweede lid vast te stellen algemene maatregel van bestuur wordt niet eerder gedaan dan vier weken nadat het ontwerp aan beide kamers der Staten-Generaal is overgelegd. Een krachtens het derde lid vast te stellen ministeriële regeling wordt aan de beide kamers der Staten-Generaal overgelegd. De ministeriële regeling wordt niet eerder vastgesteld dan vier weken na de overlegging."
BWBR0002755,Landbouwkwaliteitswet,Artikel5,,,,,,,,Artikel 5,,Vervallen
BWBR0002755,Landbouwkwaliteitswet,Artikel6,,,,,,,,Artikel 6,,Vervallen
BWBR0002755,Landbouwkwaliteitswet,Artikel7,,,,,,,,Artikel 7,,"Indien bij of krachtens een landbouwkwaliteitsbesluit regelen zijn gesteld omtrent keuring van produkten, kunnen daarbij merken, tekenen of bewijsstukken worden vastgesteld als uitsluitend bestemd om door of vanwege de daartoe gerechtigde op produkten of op hun verpakking te worden aangebracht, dan wel bij die produkten te worden gevoegd. Bij of krachtens een besluit, in het eerste lid bedoeld, kunnen regelen worden gesteld betreffende het vervaardigen, voorhanden en in voorraad hebben, zomede het afleveren en gebruiken van merken, tekenen of bewijsstukken en van cliché's, stempels en andere werktuigen tot het vervaardigen of aanbrengen van die merken, tekenen of bewijsstukken."
BWBR0002755,Landbouwkwaliteitswet,Artikel8,,,,,,,,Artikel 8,,"In een landbouwkwaliteitsbesluit kunnen een of meer privaatrechtelijke rechtspersonen met volledige rechtsbevoegdheid worden belast met het toezicht op de naleving van de bij of krachtens dat besluit gestelde regels. In een landbouwkwaliteitsbesluit kunnen een of meer privaatrechtelijke rechtspersonen met volledige rechtsbevoegdheid worden belast met de keuring, bedoeld in artikel 7, of met het toezicht daarop. Zij kunnen daarbij tevens bevoegd worden verklaard tot het uitreiken van merken, tekenen of bewijsstukken, in hetzelfde artikel bedoeld."
BWBR0002755,Landbouwkwaliteitswet,Artikel8a,,,,,,,,Artikel 8a,,Op een privaatrechtelijke rechtspersoon als bedoeld in artikel 8 is de Kaderwet zelfstandige bestuursorganen van toepassing.
BWBR0002755,Landbouwkwaliteitswet,Artikel9,,,,,,,,Artikel 9,,Vervallen
