law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
BWBR0008754,Kaderwet SZW-subsidies,Artikel1,,,,,,,,Artikel 1,,"In deze wet en de daarop berustende bepalingen wordt verstaan onder Onze Minister: Onze Minister van Sociale Zaken en Werkgelegenheid of Onze Minister die belast is met de zorg voor een of meer onderdelen van het beleid, genoemd in artikel 2. Deze wet is van toepassing op de verstrekking van subsidie door Onze Minister, behoudens indien die subsidie wordt verstrekt krachtens een andere wet."
BWBR0008754,Kaderwet SZW-subsidies,Artikel2,,,,,,,,Artikel 2,,Onze Minister kan subsidies verstrekken voor activiteiten welke passen in: het werkgelegenheidsbeleid en het arbeidsmarktbeleid; het arbeidsomstandighedenbeleid; het arbeidsverhoudingenbeleid; het inkomensbeleid; het sociale zekerheidsbeleid; het kinderopvangbeleid; het inburgeringsbeleid en het integratiebeleid.
BWBR0008754,Kaderwet SZW-subsidies,Artikel3,,,,,,,,Artikel 3,,"Onverminderd hoofdstuk 3 van de Financiële-verhoudingswet kunnen bij of krachtens algemene maatregel van bestuur of bij regeling van Onze Minister terzake van de verstrekking van subsidie regels worden gesteld met betrekking tot: de activiteiten waarvoor subsidie kan worden verstrekt en wie daarvoor in aanmerking komt; het bedrag van de subsidie dan wel de wijze waarop dit bedrag wordt bepaald; de aanvraag van een subsidie en de besluitvorming daarover; de voorwaarden waaronder de subsidie wordt verleend; de verplichtingen van de subsidie-ontvanger; de vaststelling van de subsidie; intrekking en wijziging van de subsidieverlening of -vaststelling; de betaling van de subsidie en het verlenen van voorschotten; andere criteria voor de verstrekking van subsidie. In afwijking van artikel 4:21, derde lid, van de Algemene wet bestuursrecht is titel 4.2 van die wet van toepassing op subsidies die worden verstrekt op grond van een algemene maatregel van bestuur of een ministeriële regeling als bedoeld in het eerste lid, die uitsluitend voorziet in verstrekking aan rechtspersonen die krachtens publiekrecht zijn ingesteld. Onze Minister kan bij het verwerken van persoonsgegevens in het kader van subsidieverstrekking op grond van deze wet gebruik maken van het burgerservicenummer, bedoeld in artikel 1, onderdeel b, van de Wet algemene bepalingen burgerservicenummer met het oog op rapportage over en evaluatie van de besteding van subsidie. De subsidie-ontvanger vermeldt bij het verstrekken van persoonsgegevens aan Onze Minister in verband met de besteding van subsidie het burgerservicenummer van de persoon op wie de persoonsgegevens betrekking hebben."
BWBR0008754,Kaderwet SZW-subsidies,Artikel4,,,,,,,,Artikel 4,,"Onze Minister verstrekt slechts subsidie op grond van een algemene maatregel van bestuur of een ministeriële regeling als bedoeld in artikel 3, tenzij het een subsidie betreft: als bedoeld in artikel 4:23, derde lid, van de Algemene wet bestuursrecht of waarvan de voorgenomen verstrekking tevoren is meegedeeld aan de beide Kamers der Staten-Generaal."
BWBR0008754,Kaderwet SZW-subsidies,Artikel5,,,,,,,,Artikel 5,,"Onze Minister stelt een subsidieplafond vast voor de verschillende activiteiten waarvoor op grond van deze wet subsidie kan worden verstrekt en bepaalt daarbij hoe het beschikbare bedrag wordt verdeeld, tenzij Onze Minister van Financiën heeft ingestemd met het achterwege laten daarvan."
BWBR0008754,Kaderwet SZW-subsidies,Artikel6,,,,,,,,Artikel 6,,"Een subsidie ten laste van een begroting die nog niet is vastgesteld wordt verleend onder de voorwaarde, bedoeld in artikel 4:34 van de Algemene wet bestuursrecht."
BWBR0008754,Kaderwet SZW-subsidies,Artikel7,,,,,,,,Artikel 7,,"Een aanvraag kan worden afgewezen en een beschikking tot subsidieverstrekking op grond van deze wet kan worden ingetrokken of gewijzigd voorzover subsidieverstrekking in strijd zou zijn respectievelijk in strijd is met ingevolge een verdrag voor de staat geldende verplichtingen. Bij de intrekking of wijziging kan worden bepaald, dat over onverschuldigd betaalde subsidiebedragen een rentevergoeding verschuldigd is. De intrekking of wijziging werkt terug tot en met het tijdstip waarop de subsidie is verstrekt, tenzij bij de intrekking of wijziging anders is bepaald. De artikelen 4:49, derde lid, en 4:57, vierde lid, van de Algemene wet bestuursrecht zijn niet van toepassing op de intrekking of wijziging, bedoeld in het eerste lid."
BWBR0008754,Kaderwet SZW-subsidies,Artikel8,,,,,,,,Artikel 8,,Met het toezicht op de naleving van de bij of krachtens deze wet aan de subsidieontvanger opgelegde verplichtingen zijn belast de bij besluit van Onze Minister aangewezen personen. Van dat besluit wordt mededeling gedaan door plaatsing in de Staatscourant. Aan subsidies op grond van deze wet is de verplichting verbonden dat de subsidieontvanger aan een toezichthouder alle medewerking verleent die deze redelijkerwijs kan vorderen bij de uitoefening van zijn bevoegdheden.
BWBR0008754,Kaderwet SZW-subsidies,Artikel9,,,,,,,,Artikel 9,,"Deze wet is, met uitzondering van artikel 3, tweede lid, van overeenkomstige toepassing op spoedeisende, tijdelijke verstrekking door Onze Minister van aanspraken op financiële middelen, niet zijnde subsidies, behoudens indien die aanspraak wordt verstrekt krachtens een andere wet."
BWBR0008754,Kaderwet SZW-subsidies,Artikel10,,,,,,,,Artikel 10,,Deze wet treedt in werking op een bij koninklijk besluit te bepalen tijdstip.
BWBR0008754,Kaderwet SZW-subsidies,Artikel11,,,,,,,,Artikel 11,,Deze wet wordt aangehaald als: Kaderwet SZW-subsidies.
