law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
BWBR0004627,Kieswet,AfdelingI,Inleidende bepalingen,HoofdstukA,Algemene bepalingen,Paragraaf1,Begripsbepalingen,,,Artikel A 1,,"In deze wet en de daarop berustende bepalingen wordt verstaan onder: algemeen bestuur: vertegenwoordigend orgaan van een waterschap voor zover het leden betreft van de categorie, bedoeld in artikel 12, tweede lid, onderdeel a, van de Waterschapswet; dagelijks bestuur: dagelijks bestuur van een waterschap."
BWBR0004627,Kieswet,AfdelingI,Inleidende bepalingen,HoofdstukA,Algemene bepalingen,Paragraaf2,De Kiesraad,,,Artikel A 2,,"Er is een Kiesraad, gevestigd te 's-Gravenhage."
BWBR0004627,Kieswet,AfdelingI,Inleidende bepalingen,HoofdstukA,Algemene bepalingen,Paragraaf2,De Kiesraad,,,Artikel A 3,,"De Kiesraad treedt op als centraal stembureau in de gevallen waarin de wet dat voorschrijft. De Kiesraad heeft voorts tot taak de regering en de beide kamers der Staten-Generaal van advies te dienen in uitvoeringstechnische aangelegenheden die het kiesrecht of de verkiezingen betreffen. De Kiesraad is tevens belast met het verzamelen van de uitslagen van de op basis van deze wet gehouden verkiezingen en het op een algemeen toegankelijke wijze ontsluiten daarvan, alsmede met de overige in deze wet aan hem opgedragen taken."
BWBR0004627,Kieswet,AfdelingI,Inleidende bepalingen,HoofdstukA,Algemene bepalingen,Paragraaf2,De Kiesraad,,,Artikel A 4,,"De Kaderwet zelfstandige bestuursorganen is van toepassing op de Kiesraad, met uitzondering van de artikelen 12, 21 en 22."
BWBR0004627,Kieswet,AfdelingI,Inleidende bepalingen,HoofdstukA,Algemene bepalingen,Paragraaf2,De Kiesraad,,,Artikel A 5,,"De Kiesraad bestaat uit een voorzitter en zes andere leden. De Kiesraad kan uit de leden ondervoorzitters aanwijzen. Artikel 11 van de Kaderwet adviescolleges is van toepassing op de Kiesraad. De leden van de Kiesraad worden benoemd op grond van hun deskundigheid op het gebied van het kiesrecht en de verkiezingen. Artikel 12, derde lid, van de Kaderwet adviescolleges is van toepassing. De leden van de Kiesraad worden op eigen aanvraag door Onze Minister van Binnenlandse Zaken en Koninkrijksrelaties ontslagen. Zij kunnen voorts bij koninklijk besluit worden geschorst en ontslagen wegens ongeschiktheid, onbekwaamheid dan wel wegens andere zwaarwegende in de persoon van de betrokkene gelegen redenen. De voordracht voor schorsing of ontslag wordt niet gedaan dan nadat de Kiesraad daarover is gehoord."
BWBR0004627,Kieswet,AfdelingI,Inleidende bepalingen,HoofdstukA,Algemene bepalingen,Paragraaf2,De Kiesraad,,,Artikel A 6,,"De artikelen 15, eerste, derde, vierde en vijfde lid, en 16 van de Kaderwet adviescolleges zijn van toepassing op de Kiesraad. De artikelen 21 en 29 van de Kaderwet adviescolleges zijn niet van toepassing op de Kiesraad."
BWBR0004627,Kieswet,AfdelingII,Het kiesrecht,HoofdstukB,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelB1,,,,Artikel B 1,,"De leden van de Tweede Kamer der Staten-Generaal worden gekozen door degenen die op de dag van de kandidaatstelling Nederlander zijn en op de dag van de stemming de leeftijd van achttien jaar hebben bereikt, met uitzondering van degenen die op de dag van de kandidaatstelling hun werkelijke woonplaats hebben in Aruba, Curaçao of Sint Maarten. Deze uitzondering geldt niet voor: de Nederlander die gedurende ten minste tien jaren ingezetene van Nederland is geweest; de Nederlander die in Nederlandse openbare dienst in Aruba, Curaçao of Sint Maarten werkzaam is, alsmede zijn Nederlandse echtgenoot, geregistreerde partner of levensgezel en kinderen, voor zover dezen met hem een gemeenschappelijke huishouding voeren."
BWBR0004627,Kieswet,AfdelingII,Het kiesrecht,HoofdstukB,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelB2,,,,Artikel B 2,,"De leden van provinciale staten worden gekozen door degenen die op de dag van de kandidaatstelling ingezetenen zijn van de provincie, mits zij Nederlander zijn en op de dag van de stemming de leeftijd van achttien jaar hebben bereikt."
BWBR0004627,Kieswet,AfdelingII,Het kiesrecht,HoofdstukB,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelB2a,,,,Artikel B 2a,,"De leden van het algemeen bestuur worden gekozen door degenen die op de dag van de kandidaatstelling ingezetenen zijn van het waterschap en op de dag van de stemming de leeftijd van achttien jaar hebben bereikt. Artikel B 3, tweede lid, aanhef en onderdeel a, en derde lid, is van toepassing."
BWBR0004627,Kieswet,AfdelingII,Het kiesrecht,HoofdstukB,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelB3,,,,Artikel B 3,,"De leden van de gemeenteraden worden gekozen door degenen die op de dag van de kandidaatstelling ingezetenen zijn van de gemeente en op de dag van de stemming de leeftijd van achttien jaar hebben bereikt. Zij die geen onderdaan van een lidstaat van de Europese Unie zijn, dienen om kiesgerechtigd te zijn op de dag van de kandidaatstelling tevens te voldoen aan de vereisten dat: zij rechtmatig in Nederland verblijven op grond van artikel 8, onder a, b, c, d, e of l, van de Vreemdelingenwet 2000 of op grond van een verdrag tussen een internationale organisatie en de Staat der Nederlanden inzake de zetel van deze organisatie in Nederland, en zij onmiddellijk voorafgaand aan de dag van de kandidaatstelling gedurende een onafgebroken periode van ten minste vijf jaren ingezetene van Nederland waren en beschikten over een verblijfsrecht als bedoeld onder a, dan wel op grond van artikel 3 of artikel 6 van de Wet toelating en uitzetting BES. Niet kiesgerechtigd zijn zij die geen Nederlander zijn en, als door andere staten uitgezonden leden van diplomatieke of consulaire vertegenwoordigingen, in Nederland werkzaam zijn, alsmede hun niet-Nederlandse echtgenoten, geregistreerde partners of levensgezellen en kinderen, voor zover dezen met hen een gemeenschappelijke huishouding voeren."
BWBR0004627,Kieswet,AfdelingII,Het kiesrecht,HoofdstukB,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelB4,,,,Artikel B 4,,"Onder ingezetenen van Nederland, van de provincie, van het waterschap en van de gemeente verstaat deze wet hen die onderscheidenlijk in Nederland, in de provincie, in het waterschap en in de gemeente werkelijke woonplaats hebben. Zij die als ingezetene met een adres in een gemeente zijn ingeschreven in de basisregistratie personen, worden voor de toepassing van deze wet, behoudens bewijs van het tegendeel, geacht werkelijke woonplaats te hebben in die gemeente. Zij die als ingezetene met een adres zijn ingeschreven in de basisregistratie personen, worden voor de toepassing van deze wet, behoudens bewijs van het tegendeel, geacht werkelijke woonplaats te hebben in het waterschap waaronder dat adres valt."
BWBR0004627,Kieswet,AfdelingII,Het kiesrecht,HoofdstukB,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelB5,,,,Artikel B 5,,"Van het kiesrecht zijn uitgesloten zij die bij onherroepelijke rechterlijke uitspraak van het kiesrecht zijn ontzet. De uitsluiting wordt beoordeeld naar de toestand op de dag van de kandidaatstelling. Onze Minister van Justitie en Veiligheid draagt zorg, dat van elke onherroepelijke rechterlijke uitspraak als bedoeld in het eerste lid zo spoedig mogelijk mededeling wordt gedaan. Indien de betrokkene als ingezetene is ingeschreven in de basisregistratie personen wordt mededeling gedaan aan de burgemeester van de gemeente waar betrokkene volgens de basisregistratie zijn adres heeft. In andere gevallen wordt mededeling gedaan aan de burgemeester van de gemeente ’s-Gravenhage. In de mededeling worden naam, voorletters of voornamen, adres en geboortedatum van de betrokkene alsmede de duur van de uitsluiting vermeld. De burgemeester respectievelijk de burgemeester van 's-Gravenhage stelt de persoon na ontvangst van de mededeling in kennis van zijn uitsluiting en de duur daarvan."
BWBR0004627,Kieswet,AfdelingII,Het kiesrecht,HoofdstukB,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelB6,,,,Artikel B 6,,"Kiesgerechtigde personen aan wie op de dag van de stemming rechtmatig hun vrijheid is ontnomen, oefenen hun kiesrecht uit door bij volmacht te stemmen. Deze beperking geldt niet: voor hen die op de dag van de stemming een zodanige feitelijke bewegingsvrijheid genieten dat zij in persoon aan de stemming kunnen deelnemen; voor hen die op grond van het regime van de inrichting waarin zij verblijven aanspraak hebben op periodiek verlof. Bij algemene maatregel van bestuur kunnen nadere regels worden gesteld betreffende het stemmen bij volmacht door de in het eerste lid bedoelde personen."
BWBR0004627,Kieswet,AfdelingII,"De zittingsduur van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen en van de gemeenteraden",HoofdstukC,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelC1,,,,Artikel C 1,,De leden van de Tweede Kamer worden gekozen voor vier jaren. Zij treden tegelijk af op de woensdag op een door de Voorzitter van de Tweede Kamer te bepalen tijdstip in de periode van 29 maart tot en met 4 april.
BWBR0004627,Kieswet,AfdelingII,"De zittingsduur van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen en van de gemeenteraden",HoofdstukC,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelC2,,,,Artikel C 2,,"De leden van de Tweede Kamer, gekozen na ontbinding van de kamer, treden tegelijk af op een door de Voorzitter van de Tweede Kamer te bepalen tijdstip op de eerstvolgende woensdag in de in artikel C 1, tweede lid, bedoelde periode nadat vier jaren zijn verstreken sedert de zitting van het centraal stembureau waarin de uitslag van de verkiezing is bekendgemaakt. Indien deze vier jaren eindigen in een periode, aanvangend met het in artikel C 1, tweede lid, bedoelde tijdstip en op een door de Voorzitter van de Tweede Kamer te bepalen tijdstip eindigend op de woensdag in de periode van 25 tot en met 31 mei, treden zij af met ingang van de eerstvolgende woensdag in de in dat lid bedoelde periode nadat drie jaren zijn verstreken sedert de zitting van het centraal stembureau."
BWBR0004627,Kieswet,AfdelingII,"De zittingsduur van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen en van de gemeenteraden",HoofdstukC,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelC3,,,,Artikel C 3,,"Indien het in artikel C 1, tweede lid, of in artikel C 2 bepaalde tijdstip valt in een jaar waarin de verkiezingen van de leden van provinciale staten onderscheidenlijk de gemeenteraad worden gehouden, treden de leden van de Tweede Kamer tegelijk af op een door de Voorzitter van de Tweede Kamer te bepalen tijdstip op de woensdag in de periode van 25 tot en met 31 mei. De leden van de Tweede Kamer die zijn gekozen ter vervulling van de plaatsen van leden die op het in het eerste lid genoemde tijdstip zijn afgetreden, treden, tenzij zich opnieuw het geval als bedoeld in het eerste lid voordoet, tegelijk af op een door de Voorzitter van de Tweede Kamer te bepalen tijdstip op de eerstvolgende woensdag in de in artikel C 1, tweede lid, bedoelde periode nadat drie jaren zijn verstreken sedert de zitting van het centraal stembureau waarin de uitslag van de verkiezing is bekendgemaakt."
BWBR0004627,Kieswet,AfdelingII,"De zittingsduur van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen en van de gemeenteraden",HoofdstukC,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelC4,,,,Artikel C 4,,"De leden van provinciale staten, de algemene besturen, onderscheidenlijk gemeenteraden worden gekozen voor vier jaren. Zij treden tegelijk af met ingang van de woensdag in de periode van 29 maart tot en met 4 april."
BWBR0004627,Kieswet,AfdelingII,"De zittingsduur van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen en van de gemeenteraden",HoofdstukC,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelC5,,,,Artikel C 5,,"Degene die ter vervulling van een opengevallen plaats tot lid is benoemd, treedt af op het tijdstip waarop degene in wiens plaats hij is benoemd, zou hebben moeten aftreden."
BWBR0004627,Kieswet,AfdelingII,De registratie van de kiesgerechtigdheid,HoofdstukD,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelD1,,,,Artikel D 1,,Burgemeester en wethouders registreren de kiesgerechtigdheid van de ingezetenen van de gemeente.
BWBR0004627,Kieswet,AfdelingII,De registratie van de kiesgerechtigdheid,HoofdstukD,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelD2,,,,Artikel D 2,,Burgemeester en wethouders van 's-Gravenhage dragen zorg voor een registratie van personen die hun werkelijke woonplaats buiten Nederland hebben en aan wie kiesrecht toekomt op grond van artikel B 1 en die niet zijn uitgesloten van het kiesrecht op grond van artikel B 5.
BWBR0004627,Kieswet,AfdelingII,De registratie van de kiesgerechtigdheid,HoofdstukD,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelD3,,,,Artikel D 3,,"Registratie van een persoon als bedoeld in artikel D 2 gebeurt op aanvraag, onverminderd artikel D 6, tweede en derde lid. Een aanvraag van een persoon die de leeftijd van zeventien jaar heeft, wordt in behandeling genomen ten behoeve van een registratie met ingang van de vierenveertigste dag voor het bereiken van de achttienjarige leeftijd. Een aanvraag dient uiterlijk zes weken voor de dag van de stemming te zijn ontvangen om registratie ten behoeve van die stemming mogelijk te maken. In afwijking van het tweede lid dient een aanvraag om een registratie te wijzigen uiterlijk negen weken voor de dag van de stemming te zijn ontvangen om registratie ten behoeve van die stemming mogelijk te maken. Voor het indienen van een aanvraag wordt een formulier gebruikt. Bij ministeriële regeling wordt voor de formulieren een model vastgesteld."
BWBR0004627,Kieswet,AfdelingII,De registratie van de kiesgerechtigdheid,HoofdstukD,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelD4,,,,Artikel D 4,,Bij algemene maatregel van bestuur wordt vastgesteld uit welke gegevens en bescheiden een registratie als bedoeld in artikel D 2 bestaat.
BWBR0004627,Kieswet,AfdelingII,De registratie van de kiesgerechtigdheid,HoofdstukD,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelD5,,,,Artikel D 5,,"Burgemeester en wethouders respectievelijk burgemeester en wethouders van 's-Gravenhage delen een persoon op zijn verzoek onverwijld mee of hij als kiezer is geregistreerd. Indien hij niet als kiezer is geregistreerd, worden hem uiterlijk op een bij algemene maatregel van bestuur te bepalen moment de redenen daarvan meegedeeld."
BWBR0004627,Kieswet,AfdelingII,De registratie van de kiesgerechtigdheid,HoofdstukD,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelD6,,,,Artikel D 6,,"In aanvulling op artikel 16 van de Algemene verordening gegevensbescherming kan een registratie worden gewijzigd: wat betreft een registratie als bedoeld in artikel D 1, indien de persoon niet als kiezer is geregistreerd, op aanvraag; en wat betreft een registratie als bedoeld in artikel D 2, voor zover niet op aanvraag, ambtshalve overeenkomstig het tweede en derde lid. Burgemeester en wethouders van 's-Gravenhage verwerken in de registratie gegevens van een persoon die voortvloeien uit een wijziging van zijn gegevens in de basisregistratie personen. Burgemeester en wethouders van ’s-Gravenhage verwijderen een persoon uit de registratie indien aan hen omstandigheden bekend worden op grond waarvan de persoon niet als kiezer behoort te zijn geregistreerd."
BWBR0004627,Kieswet,AfdelingII,De registratie van de kiesgerechtigdheid,HoofdstukD,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelD7,,,,Artikel D 7,,"Op een aanvraag als bedoeld in dit hoofdstuk of ter uitoefening van het recht op rectificatie, bedoeld in artikel 16 van de Algemene verordening gegevensbescherming, ten aanzien van een registratie als bedoeld in artikel D 1 of D 2, wordt uiterlijk op een bij algemene maatregel van bestuur te bepalen moment beslist. Ambtshalve wijzigingen als bedoeld in artikel D 6 worden gelijkgesteld met een beschikking."
BWBR0004627,Kieswet,AfdelingII,De registratie van de kiesgerechtigdheid,HoofdstukD,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelD8,,,,Artikel D 8,,"Titel 8.3 van de Algemene wet bestuursrecht is niet van toepassing op beschikkingen als bedoeld in dit hoofdstuk. In afwijking van artikel 8:41, vijfde lid, van de Algemene wet bestuursrecht bedraagt de termijn binnen welke de bijschrijving of storting van het verschuldigde bedrag dient plaats te vinden, twee weken. De voorzitter van de Afdeling bestuursrechtspraak van de Raad van State kan een kortere termijn stellen. De Afdeling bestuursrechtspraak van de Raad van State behandelt de zaak met toepassing van afdeling 8.2.3 van de Algemene wet bestuursrecht. Afdeling 8.2.4 blijft buiten toepassing. Aan burgemeester en wethouders wordt terstond een afschrift van het beroepschrift gezonden."
BWBR0004627,Kieswet,AfdelingII,De registratie van de kiesgerechtigdheid,HoofdstukD,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelD9,,,,Artikel D 9,,"Bij algemene maatregel van bestuur kunnen nadere regels worden gesteld met betrekking tot de registratie van de kiesgerechtigdheid, onder meer over: de indiening van een aanvraag, de beslissing op een aanvraag en de verstrekking van formulieren, bedoeld in artikel D 3; en ambtshalve wijzigingen als bedoeld in artikel D 6."
BWBR0004627,Kieswet,AfdelingII,De registratie van de kiesgerechtigdheid,HoofdstukD,"De verkiezing van de leden van de Tweede Kamer der Staten-Generaal, van provinciale staten, van de algemene besturen, van de gemeenteraden en van het kiescollege voor Nederlanders die geen ingezetenen zijn",ArtikelD10,,,,Artikel D 10,,Artikel 18 van de Algemene verordening gegevensbescherming is niet van toepassing op verwerking van persoonsgegevens op grond van artikel D 1.
